Kod stacji,DsWrocWybCon,KpBydWarszaw,LdLodzCzerni,LdZgieMielcz,LuZielKrotka,MpKrakAlKras,MpKrakBulwar,MpKrakowWIOSPrad6115,MzWarWokalna,OpKKozBSmial,PdBialWaszyn,PkJasloWIOSFabr,PkPrzemyslWIOSMick,PkRzeszWIOSSzop,SlGliwicMewy,SlKatoKossut,SlZabSkloCur,WmOlsPuszkin,WpPoznPolank,WpKaliSawick,ZpSzczAndr01,ZpSzczPils02
2009-04-11 09:00:00,,12.3,,10,,,30,21,,,,24.7,,,,,15,,22.5,,,23
2009-04-11 10:00:00,,9.4,,10,,,27,22,,,,25,,,,,17,,23.5,,,21
2009-04-11 11:00:00,,6.9,,12,,,36,29,,,,33.2,,,,,11,,23,,,19
2009-04-11 12:00:00,,8.1,,13,,,40,37,,,,40.3,,,,,9,,21.8,,,13
2009-04-11 13:00:00,,7.7,,14,,,40,37,,,,51,,,,,14,,19.9,,,8
2009-04-11 14:00:00,,5.5,,14,,,35,34,,,,47.6,,,,,7,,15.4,,,9
2009-04-11 15:00:00,,6.3,,16,,,34,30,,,,46.8,,,,,20,,14.3,,,9
2009-04-11 16:00:00,,7.6,,16,,,30,29,,,,41.3,,,,,11,,11.6,,,7
2009-04-11 17:00:00,,7.1,,17,,,28,27,,,,37.8,,,,,8,,12.1,,,5
2009-04-11 18:00:00,,10,,23,,,26,32,,,,22.3,,,,,15,,13.4,,,20
2009-04-11 19:00:00,,18.2,,25,,,28,32,,,,19.6,,,,,26,,13.5,,,16
2009-04-11 20:00:00,,21.5,,25,,,39,28,,,,20.6,,,,,24,,13.7,,,10
2009-04-11 21:00:00,,22.9,,30,,,27,25,,,,22.8,,,,,24,,16.8,,,12
2009-04-11 22:00:00,,20.8,,26,,,43,26,,,,28.9,,,,,32,,24.1,,,16
2009-04-11 23:00:00,,17.7,,27,,,34,29,,,,37.3,,,,,26,,22.4,,,17
2009-04-12 00:00:00,,17.3,,24,,,29,29,,,,36.8,,,,,22,,18.4,,,16
2009-04-12 01:00:00,,18.1,,27,,,27,27,,,,35,,,,,19,,20.6,,,15
2009-04-12 02:00:00,,18,,27,,,31,28,,,,35.2,,,,,18,,25.8,,,17
2009-04-12 03:00:00,,20.4,,28,,,35,30,,,,34.2,,,,,16,,24.7,,,14
2009-04-12 04:00:00,,18.1,,32,,,33,26,,,,32.8,,,,,19,,21.9,,,23
2009-04-12 05:00:00,,19.7,,24,,,35,30,,,,31,,,,,23,,24.8,,,27
2009-04-12 06:00:00,,18.4,,24,,,31,27,,,,29.1,,,,,24,,31.2,,,30
2009-04-12 07:00:00,,19.5,,18,,,25,23,,,,31.3,,,,,19,,30.1,,,27
2009-04-12 08:00:00,,25.1,,8,,,24,25,,,,32.4,,,,,20,,27.5,,,34
2009-04-12 09:00:00,,27,,10,,,23,24,,,,33.3,,,,,20,,29.7,,,23
2009-04-12 10:00:00,,24.7,,14,,,21,24,,,,34.5,,,,,17,,34.8,,,30
2009-04-12 11:00:00,,24.2,,16,,,21,19,,,,32.7,,,,,14,,32.3,,,32
2009-04-12 12:00:00,,21.6,,17,,,17,17,,,,27.8,,,,,13,,26.2,,,21
2009-04-12 13:00:00,,16.8,,17,,,14,14,,,,32.5,,,,,14,,24.5,,,14
2009-04-12 14:00:00,,15.9,,17,,,16,14,,,,34.6,,,,,13,,20.5,,,15
2009-04-12 15:00:00,,18.2,,18,,,19,17,,,,30.6,,,,,10,,18.3,,,28
2009-04-12 16:00:00,,20.2,,18,,,19,19,,,,26.9,,,,,11,,13,,,20
2009-04-12 17:00:00,,20,,22,,,18,19,,,,27.5,,,,,11,,13.3,,,16
2009-04-12 18:00:00,,20.6,,23,,,19,20,,,,28.6,,,,,16,,13.8,,,22
2009-04-12 19:00:00,,21.1,,22,,,22,22,,,,32,,,,,18,,13.8,,,20
2009-04-12 20:00:00,,23.6,,20,,,26,25,,,,48.4,,,,,21,,13.8,,,32
2009-04-12 21:00:00,,24.7,,17,,,27,29,,,,51.2,,,,,20,,22.5,,,25
2009-04-12 22:00:00,,24,,20,,,27,28,,,,47.9,,,,,23,,43,,,22
2009-04-12 23:00:00,,28.2,,21,,,33,27,,,,49.2,,,,,28,,40.8,,,24
2009-04-13 00:00:00,,26.9,,26,,,35,30,,,,38.7,,,,,29,,35.6,,,23
2009-04-13 01:00:00,,23.7,,25,,,37,30,,,,38.7,,,,,31,,34.8,,,32
2009-04-13 02:00:00,,26.1,,22,,,49,24,,,,49.6,,,,,25,,32.7,,,25
2009-04-13 03:00:00,,33.3,,24,,,32,24,,,,49.2,,,,,13,,30.7,,,33
2009-04-13 04:00:00,,28.9,,24,,,30,24,,,,46.8,,,,,7,,26,,,23
2009-04-13 05:00:00,,30.4,,22,,,26,21,,,,47.2,,,,,13,,25.8,,,23
2009-04-13 06:00:00,,30.8,,26,,,23,21,,,,50.7,,,,,13,,25.2,,,31
2009-04-13 07:00:00,,37.6,,31,,,23,23,,,,48.2,,,,,11,,25.1,,,21
2009-04-13 08:00:00,,36,,9,,,31,23,,,,37.8,,,,,11,,24.6,,,27
2009-04-13 09:00:00,,33.4,,15,,,39,25,,,,39.7,,,,,17,,26.1,,,32
2009-04-13 10:00:00,,25.7,,20,,,25,20,,,,37.2,,,,,18,,29.5,,,43
2009-04-13 11:00:00,,25.4,,23,,,22,19,,,,35.1,,,,,16,,29.7,,,32
2009-04-13 12:00:00,,25.5,,21,,,26,19,,,,35,,,,,15,,30.2,,,20
2009-04-13 13:00:00,,21.5,,16,,,21,18,,,,35,,,,,14,,29.3,,,26
2009-04-13 14:00:00,,19.3,,17,,,26,23,,,,32.6,,,,,14,,27,,,24
2009-04-13 15:00:00,,17,,15,,,31,25,,,,31.6,,,,,14,,24,,,20
2009-04-13 16:00:00,,14.8,,19,,,28,23,,,,30.6,,,,,11,,17,,,16
2009-04-13 17:00:00,,15.6,,18,,,26,22,,,,27.1,,,,,16,,18.7,,,20
2009-04-13 18:00:00,,14.9,,21,,,27,21,,,,31.7,,,,,16,,22.6,,,24
2009-04-13 19:00:00,,17.1,,26,,,34,21,,,,33.2,,,,,20,,21.9,,,16
2009-04-13 20:00:00,,22,,39,,,37,21,,,,33,,,,,25,,20.3,,,19
2009-04-13 21:00:00,,36.3,,44,,,41,22,,,,37.4,,,,,25,,22.8,,,18
2009-04-13 22:00:00,,25.6,,35,,,39,21,,,,44,,,,,25,,28.6,,,26
2009-04-13 23:00:00,,23.4,,32,,,48,22,,,,45.3,,,,,25,,29,,,22
2009-04-14 00:00:00,,26,,40,,,33,22,,,,42.6,,,,,24,,29.8,,,13
2009-04-14 01:00:00,,25.8,,48,,,40,22,,,,43.5,,,,,25,,28.6,,,22
2009-04-14 02:00:00,,26.5,,53,,,38,22,,,,43,,,,,19,,25.8,,,17
2009-04-14 03:00:00,,27.9,,33,,,22,22,,,,45.2,,,,,17,,24.6,,,20
2009-04-14 04:00:00,,26.2,,30,,,24,21,,,,45.9,,,,,22,,21.9,,,29
2009-04-14 05:00:00,,33.7,,26,,,28,23,,,,45.4,,,,,21,,23.2,,,33
2009-04-14 06:00:00,,34.3,,28,,,25,23,,,,43.6,,,,,22,,26,,,30
2009-04-14 07:00:00,,44.2,,33,,,31,26,,,,40.9,,,,,32,,28.3,,,44
2009-04-14 08:00:00,,61.6,,14,,,36,26,,,,38.7,,,,,29,,33.6,,,36
2009-04-14 09:00:00,,57,,25,,,29,26,,,,37,,,,,17,,31.6,,,29
2009-04-14 10:00:00,,44.7,,16,,,29,26,,,,29.2,,,,,13,,26.8,,,31
2009-04-14 11:00:00,,22.5,,18,,,27,26,,,,24.2,,,,,15,,27.5,,,33
2009-04-14 12:00:00,,17.3,,18,,,27,24,,,,23.7,,,,,15,,29,,,25
2009-04-14 13:00:00,,18.5,,18,,,34,22,,,,23.5,,,,,19,,28,,,21
2009-04-14 14:00:00,,19.6,,19,,,32,21,,,,23,,,,,20,,25.7,,,28
2009-04-14 15:00:00,,18.6,,18,,,26,20,,,,24,,,,,20,,23.3,,,21
2009-04-14 16:00:00,,20.5,,22,,,26,20,,,,26.1,,,,,18,,17.7,,,23
2009-04-14 17:00:00,,23.3,,23,,,22,20,,,,27.2,,,,,19,,18.1,,,23
2009-04-14 18:00:00,,24.6,,24,,,30,19,,,,25.5,,,,,16,,19.1,,,22
2009-04-14 19:00:00,,23.7,,32,,,32,20,,,,29.9,,,,,41,,20.7,,,22
2009-04-14 20:00:00,,29,,74,,,36,17,,,,30.3,,,,,48,,24.3,,,26
2009-04-14 21:00:00,,36.6,,79,,,24,18,,,,31.4,,,,,54,,27.9,,,27
2009-04-14 22:00:00,,43.9,,85,,,28,21,,,,32,,,,,48,,36.3,,,21
2009-04-14 23:00:00,,42.3,,80,,,40,33,,,,49.5,,,,,32,,39.1,,,25
2009-04-15 00:00:00,,41.4,,52,,,34,30,,,,52.8,,,,,32,,45.7,,,24
2009-04-15 01:00:00,,41.4,,27,,,33,31,,,,41.1,,,,,29,,48.4,,,31
2009-04-15 02:00:00,,40.3,,17,,,33,29,,,,41.3,,,,,32,,54.5,,,40
2009-04-15 03:00:00,,39.3,,13,,,36,29,,,,42.2,,,,,34,,52.4,,,37
2009-04-15 04:00:00,,34.7,,20,,,35,30,,,,41.1,,,,,38,,47.5,,,31
2009-04-15 05:00:00,,35.8,,21,,,43,33,,,,44.2,,,,,35,,50.1,,,30
2009-04-15 06:00:00,,34.4,,27,,,42,42,,,,54.8,,,,,33,,55.9,,,24
2009-04-15 07:00:00,,32.9,,22,,,40,35,,,,54.2,,,,,42,,54.2,,,33
2009-04-15 08:00:00,,28.8,,18,,,42,31,,,,44.3,,,,,32,,50.1,,,38
2009-04-15 09:00:00,,28.3,,12,,,35,32,,,,41.5,,,,,22,,50.7,,,36
2009-04-15 10:00:00,,33.3,,13,,,34,28,,,,29.5,,,,,14,,52.1,,,49
2009-04-15 11:00:00,,29.9,,14,,,23,22,,,,33.1,,,,,11,,50.8,,,44
2009-04-15 12:00:00,,18.2,,12,,,17,17,,,,33.7,,,,,5,,47.6,,,32
2009-04-15 13:00:00,,17.7,,14,,,18,16,,,,21,,,,,15,,43.2,,,27
2009-04-15 14:00:00,,16.6,,14,,,15,14,,,,24.1,,,,,27,,33,,,28
2009-04-15 15:00:00,,15.3,,14,,,11,12,,,,24.3,,,,,11,,29.4,,,26
2009-04-15 16:00:00,,16.9,,17,,,15,10,,,,20,,,,,10,,21,,,20
2009-04-15 17:00:00,,19.2,,14,,,9,7,,,,17.2,,,,,15,,20.6,,,24
2009-04-15 18:00:00,,19.9,,13,,,11,7,,,,19.6,,,,,11,,19.7,,,19
2009-04-15 19:00:00,,19.8,,22,,,13,9,,,,24.5,,,,,31,,21,,,20
2009-04-15 20:00:00,,21.6,,29,,,23,13,,,,27.8,,,,,28,,23.8,,,23
2009-04-15 21:00:00,,29.6,,38,,,28,14,,,,31.2,,,,,22,,25,,,40
2009-04-15 22:00:00,,28.6,,20,,,22,16,,,,28.8,,,,,24,,27.7,,,30
2009-04-15 23:00:00,,22.8,,13,,,31,19,,,,29,,,,,20,,27.5,,,23
2009-04-16 00:00:00,,27.1,,15,,,39,20,,,,29.9,,,,,16,,27,,,18
2009-04-16 01:00:00,,25.8,,15,,,33,21,,,,32.7,,,,,16,,26.2,,,19
2009-04-16 02:00:00,,21.3,,16,,,25,22,,,,27.8,,,,,13,,24.1,,,18
2009-04-16 03:00:00,,23,,11,,,29,23,,,,27.6,,,,,13,,23,,,22
2009-04-16 04:00:00,,19.3,,14,,,38,22,,,,28.5,,,,,14,,20.2,,,16
2009-04-16 05:00:00,,18.5,,17,,,35,21,,,,32,,,,,13,,20,,,30
2009-04-16 06:00:00,,17.3,,24,,,35,22,,,,35.3,,,,,16,,19.4,,,34
2009-04-16 07:00:00,,21.2,,19,,,43,23,,,,37.5,,,,,16,,21.5,,,36
2009-04-16 08:00:00,,21.2,,18,,,28,24,,,,37.8,,,,,17,,26.3,,,32
2009-04-16 09:00:00,,21.2,,17,,,20,26,,,,36.5,,,,,16,,26.1,,,20
2009-04-16 10:00:00,,12.2,,22,,,20,26,,,,39.6,,,,,12,,25.5,,,23
2009-04-16 11:00:00,,14.5,,18,,,21,25,,,,35,,,,,16,,25.3,,,25
2009-04-16 12:00:00,,13.3,,15,,,18,23,,,,32.6,,,,,14,,24.6,,,16
2009-04-16 13:00:00,,11.6,,16,,,18,20,,,,32.9,,,,,14,,23.8,,,19
2009-04-16 14:00:00,,10.4,,17,,,21,20,,,,31.5,,,,,16,,21.7,,,23
2009-04-16 15:00:00,,12.1,,18,,,26,18,,,,29.1,,,,,14,,18.7,,,20
2009-04-16 16:00:00,,12.8,,16,,,17,16,,,,24,,,,,13,,11.5,,,17
2009-04-16 17:00:00,,12.8,,18,,,19,16,,,,29,,,,,13,,11.3,,,26
2009-04-16 18:00:00,,15.5,,21,,,24,16,,,,36.1,,,,,24,,10.8,,,21
2009-04-16 19:00:00,,18.7,,28,,,35,22,,,,45.3,,,,,28,,13.8,,,19
2009-04-16 20:00:00,,23.1,,43,,,44,30,,,,45.3,,,,,26,,20.9,,,15
2009-04-16 21:00:00,,28.1,,32,,,44,33,,,,51,,,,,32,,24.2,,,19
2009-04-16 22:00:00,,28.7,,29,,,56,37,,,,45.8,,,,,26,,31.9,,,19
2009-04-16 23:00:00,,29.1,,30,,,78,38,,,,46.5,,,,,30,,29.4,,,13
2009-04-17 00:00:00,,26.8,,30,,,68,39,,,,56.4,,,,,25,,23.3,,,13
2009-04-17 01:00:00,,26,,29,,,65,39,,,,54.9,,,,,26,,25.1,,,12
2009-04-17 02:00:00,,24.1,,29,,,48,38,,,,53.6,,,,,24,,29.1,,,8
2009-04-17 03:00:00,,27.1,,30,,,40,36,,,,50.7,,,,,25,,27.9,,,16
2009-04-17 04:00:00,,25.3,,32,,,35,37,,,,41.7,,,,,22,,25,,,21
2009-04-17 05:00:00,,26.8,,49,,,42,33,,,,33.7,,,,,18,,25.9,,,28
2009-04-17 06:00:00,,28.5,,36,,,39,37,,,,32.7,,,,,22,,28,,,22
2009-04-17 07:00:00,,32.1,,37,,,38,39,,,,33.7,,,,,21,,31.8,,,29
2009-04-17 08:00:00,,32.4,,39,,,26,31,,,,36,,,,,23,,40.4,,,31
2009-04-17 09:00:00,,32.8,,37,,,12,22,,,,34.8,,,,,16,,40.9,,,35
2009-04-17 10:00:00,,34,,34,,,13,12,,,,33.7,,,,,14,,42,,,22
2009-04-17 11:00:00,,35.2,,34,,,11,13,,,,32.4,,,,,15,,42.1,,,30
2009-04-17 12:00:00,,25.1,,28,,,12,11,,,,28.1,,,,,15,,42.4,,,37
2009-04-17 13:00:00,,26.2,,28,,,12,12,,,,24.8,,,,,21,,43,,,25
2009-04-17 14:00:00,,29.3,,16,,,15,15,,,,27.8,,,,,18,,44.3,,,30
2009-04-17 15:00:00,,26.7,,18,,,18,21,,,,25.9,,,,,11,,39.1,,,25
2009-04-17 16:00:00,,27,,25,,,15,13,,,,30.9,,,,,8,,27,,,31
2009-04-17 17:00:00,,26.6,,30,,,14,7,,,,32.9,,,,,14,,31.2,,,36
2009-04-17 18:00:00,,25,,16,,,36,8,,,,34.6,,,,,9,,41,,,38
2009-04-17 19:00:00,,26.9,,25,,,17,13,,,,32.5,,,,,16,,39.7,,,36
2009-04-17 20:00:00,,37.2,,21,,,30,10,,,,6.3,,,,,21,,36.7,,,38
2009-04-17 21:00:00,,31.9,,28,,,17,14,,,,5.9,,,,,14,,36.1,,,31
2009-04-17 22:00:00,,23.4,,22,,,15,11,,,,7.1,,,,,16,,34.7,,,27
2009-04-17 23:00:00,,23.4,,9,,,10,6,,,,5,,,,,14,,33.1,,,33
2009-04-18 00:00:00,,25,,9,,,5,3,,,,4.8,,,,,13,,29.4,,,29
2009-04-18 01:00:00,,23,,11,,,3,3,,,,7.2,,,,,10,,27,,,29
2009-04-18 02:00:00,,23.4,,13,,,3,3,,,,8.6,,,,,9,,21.4,,,25
2009-04-18 03:00:00,,20.7,,11,,,3,3,,,,10.5,,,,,13,,18.8,,,28
2009-04-18 04:00:00,,18.9,,13,,,3,5,,,,12.1,,,,,9,,12.6,,,20
2009-04-18 05:00:00,,22.5,,14,,,4,13,,,,14.9,,,,,15,,15.2,,,17
2009-04-18 06:00:00,,23.1,,15,,,9,15,,,,13.6,,,,,14,,21.2,,,24
2009-04-18 07:00:00,,19.1,,18,,,4,11,,,,13.4,,,,,9,,22,,,26
2009-04-18 08:00:00,,18.8,,23,,,3,6,,,,13.4,,,,,15,,23.7,,,36
2009-04-18 09:00:00,,18.6,,38,,,3,4,,,,14.5,,,,,4,,26.3,,,25
2009-04-18 10:00:00,,19.2,,24,,,3,3,,,,12.6,,,,,2,,32.2,,,20
2009-04-18 11:00:00,,16.5,,20,,,3,3,,,,10.6,,,,,4,,33.4,,,13
2009-04-18 12:00:00,,17.1,,8,,,3,3,,,,9.4,,,,,3,,36.1,,,7
2009-04-18 13:00:00,,9.9,,6,,,3,3,,,,8,,,,,7,,38.4,,,6
2009-04-18 14:00:00,,4.6,,9,,,3,3,,,,8.1,,,,,4,,43.5,,,9
2009-04-18 15:00:00,,9.7,,12,,,3,3,,,,4.3,,,,,3,,39.5,,,9
2009-04-18 16:00:00,,8.7,,7,,,3,3,,,,4.3,,,,,11,,30.3,,,7
2009-04-18 17:00:00,,14.6,,9,,,3,3,,,,5.3,,,,,4,,32.6,,,6
2009-04-18 18:00:00,,8.2,,15,,,3,6,,,,6.8,,,,,5,,37.7,,,10
2009-04-18 19:00:00,,9.2,,36,,,9,13,,,,9.8,,,,,7,,38.8,,,12
2009-04-18 20:00:00,,8,,38,,,18,44,,,,23.1,,,,,18,,41.2,,,18
2009-04-18 21:00:00,,4.7,,,,,21,57,,,,34.3,,,,,27,,37.2,,,16
2009-04-18 22:00:00,,5.5,,2,,,22,28,,,,29.2,,,,,30,,28,,,11
2009-04-18 23:00:00,,8.1,,4,,,18,22,,,,24.7,,,,,27,,26.2,,,17
2009-04-19 00:00:00,,8.1,,2,,,19,16,,,,18.7,,,,,17,,22.1,,,13
2009-04-19 01:00:00,,4.5,,5,,,23,21,,,,22.5,,,,,29,,20.9,,,17
2009-04-19 02:00:00,,5.3,,9,,,20,21,,,,20.8,,,,,20,,18.1,,,13
2009-04-19 03:00:00,,7.3,,10,,,23,22,,,,27.4,,,,,23,,16.6,,,9
2009-04-19 04:00:00,,4.7,,10,,,30,27,,,,35.2,,,,,21,,13.1,,,7
2009-04-19 05:00:00,,5.2,,9,,,27,29,,,,39.4,,,,,4,,11.4,,,5
2009-04-19 06:00:00,,5.6,,14,,,18,19,,,,27.7,,,,,7,,7.4,,,5
2009-04-19 07:00:00,,11.8,,10,,,16,11,,,,19,,,,,11,,6.9,,,10
2009-04-19 08:00:00,,5.3,,7,,,16,9,,,,19,,,,,13,,5.6,,,7
2009-04-19 09:00:00,,7.6,,6,,,16,10,,,,21.1,,,,,18,,5.9,,,4
2009-04-19 10:00:00,,8,,7,,,19,10,,,,23.2,,,,,24,,6.6,,,11
2009-04-19 11:00:00,,7.8,,5,,,16,11,,,,23.8,,,,,21,,7.3,,,8
2009-04-19 12:00:00,,6.7,,4,,,14,10,,,,20.3,,,,,14,,8.7,,,6
2009-04-19 13:00:00,,6.3,,3,,,11,7,,,,15.4,,,,,11,,9.9,,,5
2009-04-19 14:00:00,,7.1,,8,,,9,7,,,,13.3,,,,,9,,12.7,,,10
2009-04-19 15:00:00,,7.1,,6,,,9,4,,,,10.5,,,,,7,,12,,,9
2009-04-19 16:00:00,,5.7,,15,,,7,4,,,,8.9,,,,,7,,10.2,,,6
2009-04-19 17:00:00,,5.7,,11,,,4,3,,,,8.4,,,,,7,,10,,,5
2009-04-19 18:00:00,,5.5,,15,,,4,3,,,,8.2,,,,,8,,9.3,,,5
2009-04-19 19:00:00,,6.2,,31,,,3,4,,,,9,,,,,11,,10.4,,,4
2009-04-19 20:00:00,,12.6,,43,,,4,10,,,,11,,,,,17,,12.8,,,8
2009-04-19 21:00:00,,18.2,,47,,,9,11,,,,16.8,,,,,27,,14.7,,,7
2009-04-19 22:00:00,,30.5,,51,,,17,10,,,,19.8,,,,,23,,19.2,,,8
2009-04-19 23:00:00,,21.3,,69,,,15,10,,,,20.6,,,,,21,,22.4,,,10
2009-04-20 00:00:00,,20.7,,46,,,21,15,,,,19.7,,,,,21,,29.8,,,9
2009-04-20 01:00:00,,24,,39,,,12,15,,,,16.7,,,,,19,,31.2,,,7
2009-04-20 02:00:00,,20.9,,40,,,7,10,,,,20.2,,,,,15,,34.5,,,4
2009-04-20 03:00:00,,34.7,,39,,,9,13,,,,21.8,,,,,12,,34.9,,,10
2009-04-20 04:00:00,,30.8,,40,,,14,13,,,,21.3,,,,,11,,35.8,,,13
2009-04-20 05:00:00,,25.3,,29,,,15,14,,,,26.8,,,,,12,,37.5,,,9
2009-04-20 06:00:00,,31.3,,60,,,24,19,,,,27.2,,,,,20,,41.4,,,12
2009-04-20 07:00:00,,68.2,,59,,,22,15,,,,30.3,,,,,25,,41.7,,,19
2009-04-20 08:00:00,,69.6,,6,,,22,13,,,,30,,,,,29,,42.2,,,30
2009-04-20 09:00:00,,47.4,,4,,,31,14,,,,28.1,,,,,,,39.9,,,32
2009-04-20 10:00:00,,28.7,,7,,,22,12,,,,18.7,,,,,,,34.4,,,40
2009-04-20 11:00:00,,10.9,,10,,,18,9,,,,12.2,,,,,,,29.8,,,37
2009-04-20 12:00:00,,8.7,,6,,,13,6,,,,12.7,,,,,,,19.1,,,27
2009-04-20 13:00:00,,6.3,,7,,,4,3,,,,10.5,,,,,,,16.4,,,30
2009-04-20 14:00:00,,6.6,,9,,,3,3,,,,8.5,,,,,6,,10.1,,,19
2009-04-20 15:00:00,,8.1,,9,,,3,3,,,,8.6,,,,,5,,8.8,,,10
2009-04-20 16:00:00,,10.3,,15,,,3,3,,,,8.4,,,,,4,,5.8,,,6
2009-04-20 17:00:00,,4.6,,11,,,4,3,,,,10.4,,,,,7,,7,,,8
2009-04-20 18:00:00,,5.7,,11,,,4,3,,,,10.3,,,,,8,,9.7,,,11
2009-04-20 19:00:00,,11,,25,,,11,6,,,,17,,,,,13,,9.6,,,15
2009-04-20 20:00:00,,17,,84,,,26,17,,,,25.1,,,,,16,,9.2,,,25
2009-04-20 21:00:00,,22.2,,137,,,10,11,,,,31.1,,,,,18,,12.4,,,18
2009-04-20 22:00:00,,20,,130,,,11,14,,,,50,,,,,24,,19.9,,,16
2009-04-20 23:00:00,,15.1,,91,,,14,18,,,,42.7,,,,,23,,24.8,,,12
2009-04-21 00:00:00,,10.3,,19,,,21,16,,,,52.2,,,,,19,,36.2,,,11
2009-04-21 01:00:00,,9.9,,18,,,21,29,,,,37.5,,,,,21,,34.9,,,10
2009-04-21 02:00:00,,9.1,,19,,,31,30,,,,34,,,,,19,,31.9,,,12
2009-04-21 03:00:00,,7.8,,15,,,24,26,,,,32.8,,,,,17,,30.7,,,12
2009-04-21 04:00:00,,5.4,,17,,,20,26,,,,39,,,,,17,,27.9,,,14
2009-04-21 05:00:00,,1.6,,24,,,21,31,,,,42.3,,,,,16,,26.1,,,17
2009-04-21 06:00:00,,3.8,,21,,,29,26,,,,32.3,,,,,19,,21.7,,,19
2009-04-21 07:00:00,,7.1,,13,,,31,21,,,,45.2,,,,,,,,,,15
2009-04-21 08:00:00,,10.1,,17,,,33,25,,,,45.5,,,,,,,22,,,21
2009-04-21 09:00:00,,8.4,,20,,,36,24,,,,20.9,,,,,21,,19.3,,,21
2009-04-21 10:00:00,,11.1,,17,,,21,19,,,,16.9,,,,,19,,12.7,,,17
2009-04-21 11:00:00,,10.9,,13,,,13,12,,,,18,,,,,,,14.2,,,11
2009-04-21 12:00:00,,10.5,,9,,,9,10,,,,15.9,,,,,25,,17.9,,,8
2009-04-21 13:00:00,,5.5,,12,,,8,8,,,,15.1,,,,,22,,15.7,,,5
2009-04-21 14:00:00,,8.1,,14,,,10,9,,,,12.8,,,,,19,,10.3,,,7
2009-04-21 15:00:00,,6.4,,12,,,10,7,,,,15.1,,,,,15,,9.3,,,5
2009-04-21 16:00:00,,3.9,,14,,,10,7,,,,14.2,,,,,15,,6.7,,,5
2009-04-21 17:00:00,,4,,12,,,9,7,,,,13.2,,,,,15,,6.5,,,7
2009-04-21 18:00:00,,5.1,,11,,,20,8,,,,12,,,,,14,,6.1,,,7
2009-04-21 19:00:00,,7.2,,14,,,29,13,,,,12,,,,,47,,8.3,,,16
2009-04-21 20:00:00,,10.6,,31,,,16,11,,,,15,,,,,40,,14,,,14
2009-04-21 21:00:00,,17.7,,42,,,12,10,,,,14.4,,,,,36,,13.3,,,9
2009-04-21 22:00:00,,32.1,,37,,,10,8,,,,16.2,,,,,40,,11.7,,,22
2009-04-21 23:00:00,,25.3,,34,,,12,7,,,,15.6,,,,,32,,16,,,23
2009-04-22 00:00:00,,25.2,,9,,,15,9,,,,15,,,,,23,,25.9,,,17
2009-04-22 01:00:00,,28.1,,9,,,18,10,,,,15.7,,,,,24,,29,,,20
2009-04-22 02:00:00,,26.3,,8,,,12,11,,,,16.7,,,,,26,,36,,,27
2009-04-22 03:00:00,,29.5,,10,,,12,12,,,,20.2,,,,,25,,33.6,,,26
2009-04-22 04:00:00,,23.6,,12,,,12,12,,,,24.3,,,,,30,,28.2,,,17
2009-04-22 05:00:00,,26.8,,13,,,12,13,,,,30.1,,,,,32,,29.9,,,12
2009-04-22 06:00:00,,31.9,,13,,,13,14,,,,36,,,,,26,,33.7,,,17
2009-04-22 07:00:00,,32.1,,13,,,20,14,,,,31.2,,,,,28,,33.1,,,23
2009-04-22 08:00:00,,29.2,,14,,,22,15,,,,20.9,,,,,27,,31.5,,,26
2009-04-22 09:00:00,,31.4,,14,,,14,12,,,,18.3,,,,,20,,30.5,,,30
2009-04-22 10:00:00,,29.9,,12,,,11,10,,,,17.5,,,,,12,,28,,,26
2009-04-22 11:00:00,,21.2,,6,,,11,8,,,,15.4,,,,,12,,27.2,,,32
2009-04-22 12:00:00,,13.6,,9,,,10,7,,,,14,,,,,12,,25.3,,,26
2009-04-22 13:00:00,,11.8,,10,,,12,8,,,,14.6,,,,,11,,26.4,,,24
2009-04-22 14:00:00,,10.9,,11,,,9,7,,,,13.6,,,,,11,,28.8,,,16
2009-04-22 15:00:00,,14.5,,11,,,7,5,,,,12.5,,,,,12,,27,,,26
2009-04-22 16:00:00,,13.7,,12,,,7,4,,,,12.9,,,,,11,,22.7,,,41
2009-04-22 17:00:00,,14.5,,11,,,5,4,,,,14.3,,,,,11,,21.4,,,36
2009-04-22 18:00:00,,16.5,,12,,,6,6,,,,21.8,,,,,12,,18.3,,,29
2009-04-22 19:00:00,,17.1,,29,,,20,15,,,,20.1,,,,,18,,20.2,,,33
2009-04-22 20:00:00,,19.5,,37,,,54,33,,,,22,,,,,24,,24.4,,,26
2009-04-22 21:00:00,,26.8,,35,,,70,65,,,,29.4,,,,,38,,23.4,,,36
2009-04-22 22:00:00,,26.1,,30,,,66,37,,,,29.1,,,,,50,,21,,,31
2009-04-22 23:00:00,,37.7,,27,,,61,35,,,,26.4,,,,,51,,20.6,,,31
2009-04-23 00:00:00,,28.7,,22,,,47,28,,,,26.1,,,,,51,,19.7,,,28
2009-04-23 01:00:00,,22.3,,23,,,63,24,,,,32.4,,,,,30,,20.4,,,28
2009-04-23 02:00:00,,25.5,,24,,,40,25,,,,34,,,,,24,,21.9,,,26
2009-04-23 03:00:00,,28.4,,38,,,42,32,,,,40,,,,,21,,19,,,27
2009-04-23 04:00:00,,26.2,,42,,,50,38,,,,39.5,,,,,14,,12.4,,,24
2009-04-23 05:00:00,,32.7,,52,,,41,38,,,,39.7,,,,,12,,12.5,,,30
