Kod stacji,KpBydWarszaw,MpKrakBulwar,MpKrakowWIOSPrad6115,PkJasloWIOSFabr,PkPrzemyslWIOSMick,Pm.a09a,WpPoznPolank,ZpSzczPils02
2008-11-05 07:00:00,,40,30,,,,24.2,26
2008-11-05 08:00:00,,49,34,,,,23.7,26
2008-11-05 09:00:00,,49,35,,,,22.4,26
2008-11-05 10:00:00,,65,33,,,,24,26
2008-11-05 11:00:00,,87,34,,,,27.4,26
2008-11-05 12:00:00,,70,38,,,,27.2,33
2008-11-05 13:00:00,,66,37,,,,25.8,34
2008-11-05 14:00:00,,78,38,,,,28.6,34
2008-11-05 15:00:00,,109,39,,,,35.3,34
2008-11-05 16:00:00,,108,42,,,,36.4,34
2008-11-05 17:00:00,,79,57,,,,39.1,34
2008-11-05 18:00:00,,81,74,,,,40.9,34
2008-11-05 19:00:00,,97,81,,,,45.3,34
2008-11-05 20:00:00,,121,96,,,,43.8,34
2008-11-05 21:00:00,,153,91,,,,40.2,34
2008-11-05 22:00:00,,201,86,,,,42,34
2008-11-05 23:00:00,,169,82,,,,46.3,34
2008-11-06 00:00:00,,148,81,,,,47.6,34
2008-11-06 01:00:00,,152,61,,,,50.5,34
2008-11-06 02:00:00,,110,60,,,,50.8,34
2008-11-06 03:00:00,,81,60,,,,51.5,34
2008-11-06 04:00:00,,85,43,,,,52.5,34
2008-11-06 05:00:00,,56,36,,,,54.6,34
2008-11-06 06:00:00,,38,33,,,,50.4,34
2008-11-06 07:00:00,,42,32,,,,40.5,34
2008-11-06 08:00:00,,60,31,,,,41.2,34
2008-11-06 09:00:00,,50,29,,,,42.8,34
2008-11-06 10:00:00,,48,28,,,,40.7,34
2008-11-06 11:00:00,,48,29,,,,35.8,34
2008-11-06 12:00:00,,48,30,,,,35.9,28
2008-11-06 13:00:00,,52,32,,,,36.1,26
2008-11-06 14:00:00,,57,33,,,,35.5,26
2008-11-06 15:00:00,,95,34,,,,33.9,26
2008-11-06 16:00:00,,97,29,,,,31.1,26
2008-11-06 17:00:00,,71,34,,63.48,,24.7,26
2008-11-06 18:00:00,,69,37,,48.86,,25,26
2008-11-06 19:00:00,,67,40,,,,25.7,26
2008-11-06 20:00:00,,55,38,,32.39,,26.4,26
2008-11-06 21:00:00,,38,38,,29.35,,27.9,26
2008-11-06 22:00:00,,31,29,,28.11,,29,26
2008-11-06 23:00:00,,28,28,,30.2,,31.4,26
2008-11-07 00:00:00,,29,28,,31.31,,32.4,26
2008-11-07 01:00:00,,27,30,,33.36,,34.6,26
2008-11-07 02:00:00,,25,26,,32.91,,33,26
2008-11-07 03:00:00,,28,22,,,,29.2,26
2008-11-07 04:00:00,,41,20,,,,26.9,26
2008-11-07 05:00:00,,45,19,,28.15,,21.4,26
2008-11-07 06:00:00,,35,21,,,,19.2,26
2008-11-07 07:00:00,,45,25,,,,14,26
2008-11-07 08:00:00,,62,29,,31.69,,16.4,26
2008-11-07 09:00:00,,51,27,,26.58,,22.1,26
2008-11-07 10:00:00,,39,22,,24.19,,22.1,26
2008-11-07 11:00:00,,49,26,,26.24,,22,26
2008-11-07 12:00:00,,62,26,,27.25,,24.3,25
2008-11-07 13:00:00,,75,28,,25.59,,29.9,24
2008-11-07 14:00:00,,39,29,,27.57,,29.6,24
2008-11-07 15:00:00,,43,24,,33.7,,28.7,24
2008-11-07 16:00:00,,33,23,,,,30.2,24
2008-11-07 17:00:00,,33,28,,,,33.8,24
2008-11-07 18:00:00,,38,34,,36.56,,32.8,24
2008-11-07 19:00:00,,39,29,,32.7,,30.3,24
2008-11-07 20:00:00,,34,33,,,,33.1,24
2008-11-07 21:00:00,,46,39,,32.94,,39.4,24
2008-11-07 22:00:00,,45,36,,,,39.3,24
2008-11-07 23:00:00,,54,37,,32.82,,38.9,24
2008-11-08 00:00:00,,60,34,,,,40.4,24
2008-11-08 01:00:00,,46,42,,31.57,,43.7,24
2008-11-08 02:00:00,,39,33,,,,41.8,24
2008-11-08 03:00:00,,37,27,,24.99,,37.3,24
2008-11-08 04:00:00,,36,25,,,,39.3,24
2008-11-08 05:00:00,,31,22,,,,44,24
2008-11-08 06:00:00,,33,22,,,,45.8,24
2008-11-08 07:00:00,,41,23,,,,49.9,24
2008-11-08 08:00:00,,44,30,,27.07,,46.7,24
2008-11-08 09:00:00,,43,28,,30.08,,39.2,24
2008-11-08 10:00:00,,47,26,,33.27,,38.7,24
2008-11-08 11:00:00,,46,28,,35.75,,37.4,24
2008-11-08 12:00:00,,53,30,,33.02,,38.3,40
2008-11-08 13:00:00,,77,31,,35.19,,40.4,43
2008-11-08 14:00:00,,80,35,,,,42.6,43
2008-11-08 15:00:00,,63,38,,38.24,,47.5,43
2008-11-08 16:00:00,,61,43,,41.34,,51.4,43
2008-11-08 17:00:00,,69,48,,46.2,,60.5,43
2008-11-08 18:00:00,,88,57,,39.86,,58.1,43
2008-11-08 19:00:00,,111,67,,41.44,,52.4,43
2008-11-08 20:00:00,,133,77,,,,51.1,43
2008-11-08 21:00:00,,127,76,,38.27,,47.9,43
2008-11-08 22:00:00,,125,109,,32.66,,46.5,43
2008-11-08 23:00:00,,102,97,,,,43,43
2008-11-09 00:00:00,,145,76,,28.93,,39.3,43
2008-11-09 01:00:00,,163,102,,26,,29.4,43
2008-11-09 02:00:00,,139,103,,25.99,,28.7,43
2008-11-09 03:00:00,,122,117,,,,27,43
2008-11-09 04:00:00,,108,94,,23.8,,26.8,43
2008-11-09 05:00:00,,123,90,,20.59,,26.4,43
2008-11-09 06:00:00,,135,93,,19.32,,,43
2008-11-09 07:00:00,,93,101,,20.77,,33.3,43
2008-11-09 08:00:00,,84,88,,24.27,,31.2,43
2008-11-09 09:00:00,,87,86,,,,26.2,43
2008-11-09 10:00:00,,74,86,,58.73,,24.9,43
2008-11-09 11:00:00,,93,91,,,,21.7,43
2008-11-09 12:00:00,,92,88,,,,22.9,39
2008-11-09 13:00:00,,74,80,,,,25.8,38
2008-11-09 14:00:00,,68,82,,85.11,,22.2,38
2008-11-09 15:00:00,,69,60,,,,13.5,38
2008-11-09 16:00:00,,69,57,,79.61,,13.2,38
2008-11-09 17:00:00,,99,59,,,,12.4,38
2008-11-09 18:00:00,,123,54,,65.56,,13,38
2008-11-09 19:00:00,,98,81,,,,14.3,38
2008-11-09 20:00:00,,100,87,,84.65,,13.4,38
2008-11-09 21:00:00,,136,112,,,,11.1,38
2008-11-09 22:00:00,,140,124,,42.69,,11.3,38
2008-11-09 23:00:00,,146,109,,,,11.6,38
2008-11-10 00:00:00,,139,102,,,,12.5,38
2008-11-10 01:00:00,,117,86,,51.33,,14.5,38
2008-11-10 02:00:00,,117,74,,48.07,,12.9,38
2008-11-10 03:00:00,,104,61,,58.14,,9.2,38
2008-11-10 04:00:00,,98,55,,41.36,,10.1,38
2008-11-10 05:00:00,,80,58,,37.63,,12,38
2008-11-10 06:00:00,,90,53,,37.3,,10.5,38
2008-11-10 07:00:00,,86,51,,26.37,,7,38
2008-11-10 08:00:00,,77,46,,37.61,,8.3,38
2008-11-10 09:00:00,,98,55,,39.88,,11.4,38
2008-11-10 10:00:00,,84,57,,35.83,,11,
2008-11-10 11:00:00,,77,47,,33.81,,9.8,38
2008-11-10 12:00:00,,102,35,,32.79,,8.5,16
2008-11-10 13:00:00,,103,23,,34.66,,5.4,11
2008-11-10 14:00:00,,117,16,,,,5.5,11
2008-11-10 15:00:00,,79,17,,,,5.5,11
2008-11-10 16:00:00,,33,30,,68.21,,8.1,11
2008-11-10 17:00:00,,70,31,,108.08,,14,11
2008-11-10 18:00:00,,228,47,,169.05,,13,11
2008-11-10 19:00:00,,232,63,,155.66,,10.6,11
2008-11-10 20:00:00,,124,97,,,,11,11
2008-11-10 21:00:00,,123,148,,129.14,,12,11
2008-11-10 22:00:00,,153,129,,124.12,,12.2,11
2008-11-10 23:00:00,,132,104,,114.46,,12.6,11
2008-11-11 00:00:00,,147,98,,67.84,,11.7,11
2008-11-11 01:00:00,,140,88,,36.34,,9.4,11
2008-11-11 02:00:00,,140,79,,38.03,,,11
2008-11-11 03:00:00,,140,71,,57.95,,17.8,11
2008-11-11 04:00:00,,118,62,,62.27,,15.7,11
2008-11-11 05:00:00,,103,51,,40.63,,10.6,11
2008-11-11 06:00:00,,107,47,,28.94,,10.8,11
2008-11-11 07:00:00,,93,45,,,,11.1,11
2008-11-11 08:00:00,,84,60,,27.73,,12.9,11
2008-11-11 09:00:00,,78,49,,,,,11
2008-11-11 10:00:00,,60,42,,32.71,,18.2,11
2008-11-11 11:00:00,,21,30,,36.38,,20.9,11
2008-11-11 12:00:00,,19,23,,29.98,,19.6,10
2008-11-11 13:00:00,,16,21,,30.09,,16.3,9
2008-11-11 14:00:00,,19,16,,38.17,,14.1,9
2008-11-11 15:00:00,,16,19,,41.6,,8.8,9
2008-11-11 16:00:00,,43,32,,50.19,,12.3,9
2008-11-11 17:00:00,,122,80,,,,20.5,9
2008-11-11 18:00:00,,198,68,,85.59,,20.8,9
2008-11-11 19:00:00,,180,54,,249.98,,21.5,9
2008-11-11 20:00:00,,137,45,,,,22,
2008-11-11 21:00:00,,116,81,,138.41,,23.1,
2008-11-11 22:00:00,,112,202,,,,26.4,9
2008-11-11 23:00:00,,154,210,,,,34.2,9
2008-11-12 00:00:00,,150,125,,111.53,,32.9,9
2008-11-12 01:00:00,,136,95,,,,29.6,9
2008-11-12 02:00:00,,142,85,,120.8,,27.5,9
2008-11-12 03:00:00,,124,66,,,,22.4,9
2008-11-12 04:00:00,,117,61,,88.75,,26.5,9
2008-11-12 05:00:00,,104,53,,65.79,,35.8,9
2008-11-12 06:00:00,,98,55,,,,33.9,9
2008-11-12 07:00:00,,93,51,,,,29.4,9
2008-11-12 08:00:00,,95,63,,144.28,,28.6,9
2008-11-12 09:00:00,,98,77,,,,26.5,9
2008-11-12 10:00:00,,100,68,,59.27,,28.3,9
2008-11-12 11:00:00,,87,61,,42.85,,32.2,9
2008-11-12 12:00:00,,76,54,,,,31.5,13
2008-11-12 13:00:00,,59,44,,47.29,,29.7,13
2008-11-12 14:00:00,,64,42,,47.67,,27.2,13
2008-11-12 15:00:00,,71,43,,,,21.1,13
2008-11-12 16:00:00,,83,44,,96.07,,22.6,13
2008-11-12 17:00:00,,101,64,,,,26,13
2008-11-12 18:00:00,,151,102,,,,28.7,13
2008-11-12 19:00:00,,187,156,,285.72,,35.1,13
2008-11-12 20:00:00,,238,185,,,,41.4,13
2008-11-12 21:00:00,,244,186,,264.66,,56.3,13
2008-11-12 22:00:00,,241,174,,,,55.2,13
2008-11-12 23:00:00,,206,161,,177.5,,52.3,13
2008-11-13 00:00:00,,190,135,,179.4,,53.8,13
2008-11-13 01:00:00,,175,145,,112.46,,57.4,13
2008-11-13 02:00:00,,161,128,,106.27,,52.6,13
2008-11-13 03:00:00,,157,105,,,,41.4,13
2008-11-13 04:00:00,,135,107,,64.58,,41.7,13
2008-11-13 05:00:00,,123,109,,73.43,,42.3,13
2008-11-13 06:00:00,,121,104,,,,40.7,13
2008-11-13 07:00:00,,121,113,,,,36.9,13
2008-11-13 08:00:00,,140,123,,78.45,,38,13
2008-11-13 09:00:00,,146,131,,121.45,,40.5,13
2008-11-13 10:00:00,,153,127,,128.91,,41.6,13
2008-11-13 11:00:00,,147,116,,116.96,,44.3,13
2008-11-13 12:00:00,,133,112,,,,40.1,18
2008-11-13 13:00:00,,127,111,,91.46,,30.3,14
2008-11-13 14:00:00,,113,107,,88.42,,28.8,9
2008-11-13 15:00:00,,127,101,,,,25.2,9
2008-11-13 16:00:00,,134,105,,125.29,,27.1,8
2008-11-13 17:00:00,,145,90,,124.15,,31.5,20
2008-11-13 18:00:00,,137,91,,192.41,,35.4,36
2008-11-13 19:00:00,,150,101,,,,44.4,32
2008-11-13 20:00:00,,149,102,,265.7,,47.7,36
2008-11-13 21:00:00,,110,99,,303.21,,55.2,32
2008-11-13 22:00:00,,100,90,,,,54.6,41
2008-11-13 23:00:00,,98,99,,221.5,,53.1,40
2008-11-14 00:00:00,,100,94,,176.69,,52.3,33
2008-11-14 01:00:00,,84,48,,,,50.3,31
2008-11-14 02:00:00,,57,44,,132.04,,47.6,20
2008-11-14 03:00:00,,46,34,,,,41.2,21
2008-11-14 04:00:00,,29,26,,,,39.5,22
2008-11-14 05:00:00,,26,20,,131.76,,35.6,17
2008-11-14 06:00:00,,27,23,,,,31.2,19
2008-11-14 07:00:00,,34,29,,137.44,,21,22
2008-11-14 08:00:00,,39,35,,145.06,,19.5,27
2008-11-14 09:00:00,,42,34,,144.6,,16.1,28
2008-11-14 10:00:00,,46,30,,,,16.4,37
2008-11-14 11:00:00,,38,26,,,,17,31
2008-11-14 12:00:00,,40,25,,128.03,,21.9,24
2008-11-14 13:00:00,,37,26,,126.82,,33.2,26
2008-11-14 14:00:00,,41,32,,111.75,,32.4,21
2008-11-14 15:00:00,,39,31,,136.48,,30.5,28
2008-11-14 16:00:00,,39,37,,136.44,,28.5,22
2008-11-14 17:00:00,,52,41,,200.43,,23.7,14
2008-11-14 18:00:00,,70,32,,244.63,,24.4,25
2008-11-14 19:00:00,,68,34,,382.46,,25.9,22
2008-11-14 20:00:00,,63,43,,428.36,,25.4,27
2008-11-14 21:00:00,,88,59,,242.8,,24.3,18
2008-11-14 22:00:00,,85,83,,209.59,,23.9,25
2008-11-14 23:00:00,,97,84,,,,23.2,20
2008-11-15 00:00:00,,84,97,,,,23.1,14
2008-11-15 01:00:00,,75,66,,,,22.6,23
2008-11-15 02:00:00,,69,51,,,,21.2,21
2008-11-15 03:00:00,,59,31,,,,18,25
2008-11-15 04:00:00,,47,27,,,,18.4,19
2008-11-15 05:00:00,,33,21,,,,19.2,24
2008-11-15 06:00:00,,21,17,,,,18.7,18
2008-11-15 07:00:00,,22,15,,,,17.5,12
2008-11-15 08:00:00,,26,15,,,,19.1,8
2008-11-15 09:00:00,,24,16,,,,22.7,6
2008-11-15 10:00:00,,21,14,,,,23.1,11
2008-11-15 11:00:00,,22,16,,,,24,15
2008-11-15 12:00:00,,21,14,,,,23.4,12
2008-11-15 13:00:00,,19,17,,,,21.9,9
2008-11-15 14:00:00,,20,18,,,,20.4,17
2008-11-15 15:00:00,,26,24,,,,16.8,16
2008-11-15 16:00:00,,28,26,,,,19,23
2008-11-15 17:00:00,,30,28,,,,24.1,28
2008-11-15 18:00:00,,27,25,,,,23.5,21
2008-11-15 19:00:00,,32,31,,,,22,18
2008-11-15 20:00:00,,41,39,,,,22,41
2008-11-15 21:00:00,,55,45,,,,22,27
2008-11-15 22:00:00,,76,42,,,,21,16
2008-11-15 23:00:00,,67,34,,,,18.7,12
2008-11-16 00:00:00,,57,34,,,,17.8,8
2008-11-16 01:00:00,,51,32,,,,15.6,15
2008-11-16 02:00:00,,50,26,,,,14.7,15
2008-11-16 03:00:00,,41,26,,,,12.7,11
2008-11-16 04:00:00,,30,24,,,,12.1,9
2008-11-16 05:00:00,,15,15,,,,10.7,7
2008-11-16 06:00:00,,13,13,,,,9.6,5
2008-11-16 07:00:00,,16,14,,,,6.9,13
2008-11-16 08:00:00,,15,,,,,7.6,11
2008-11-16 09:00:00,,16,14,,,,9.1,7
2008-11-16 10:00:00,,16,14,,,,11.9,5
2008-11-16 11:00:00,,16,16,,,,18.3,18
2008-11-16 12:00:00,,18,16,,,,16.1,21
2008-11-16 13:00:00,,17,16,,,,10.9,19
2008-11-16 14:00:00,,16,16,,,,9.5,22
2008-11-16 15:00:00,,17,14,,,,6.1,21
2008-11-16 16:00:00,,21,17,,,,7.5,13
2008-11-16 17:00:00,,21,18,,,,10.5,7
2008-11-16 18:00:00,,21,21,,,,10.3,6
2008-11-16 19:00:00,,31,18,,,,10.1,12
2008-11-16 20:00:00,,28,20,,,,9.2,9
2008-11-16 21:00:00,,30,13,,,,7,10
2008-11-16 22:00:00,,21,14,,,,6.7,26
2008-11-16 23:00:00,,11,10,,,,6.1,19
2008-11-17 00:00:00,,17,17,,,,6.4,12
2008-11-17 01:00:00,,10,8,,,,6.9,7
2008-11-17 02:00:00,,3,3,,,,6.4,5
2008-11-17 03:00:00,,3,3,,,,5.2,13
2008-11-17 04:00:00,,3,3,,,,4.9,14
2008-11-17 05:00:00,,3,3,,,,4,9
2008-11-17 06:00:00,,4,3,,,,4,7
2008-11-17 07:00:00,,8,5,,,,4,5
2008-11-17 08:00:00,,11,7,,,,7.3,4
2008-11-17 09:00:00,,15,9,,,,14.8,3
2008-11-17 10:00:00,,14,11,,,,15,19
2008-11-17 11:00:00,,8,5,,,,15.6,19
2008-11-17 12:00:00,,3,4,,,,13.5,13
2008-11-17 13:00:00,,3,3,,,,8.5,9
2008-11-17 14:00:00,,4,4,,,,7.4,13
2008-11-17 15:00:00,,3,3,,,,4.8,10
2008-11-17 16:00:00,,3,7,,,,4.6,8
2008-11-17 17:00:00,,7,9,,,,4.1,17
2008-11-17 18:00:00,,10,12,,,,7.9,27
2008-11-17 19:00:00,,15,18,,,,16.5,41
2008-11-17 20:00:00,,22,27,,,,18.8,39
2008-11-17 21:00:00,,24,52,,,,24.1,28
2008-11-17 22:00:00,,19,27,,,,28.3,25
2008-11-17 23:00:00,,27,40,,,,37.8,25
2008-11-18 00:00:00,,30,46,,,,41.4,22
2008-11-18 01:00:00,,32,61,,,,49.6,15
2008-11-18 02:00:00,,39,61,,,,47.8,8
2008-11-18 03:00:00,,55,58,,,,43.5,18
2008-11-18 04:00:00,,64,63,,,,41.9,21
2008-11-18 05:00:00,,69,67,,,,38.1,15
2008-11-18 06:00:00,,75,72,,,,36.3,8
2008-11-18 07:00:00,,64,75,,,,31.9,18
2008-11-18 08:00:00,,85,80,,,,29.6,14
2008-11-18 09:00:00,,93,93,,,,24.3,15
2008-11-18 10:00:00,,55,40,,,,23.6,23
2008-11-18 11:00:00,,32,27,,,,21.7,25
2008-11-18 12:00:00,,20,14,14.23,,,19,15
2008-11-18 13:00:00,,15,12,12.8,,,12.4,18
2008-11-18 14:00:00,,15,13,15.17,,,12.3,18
2008-11-18 15:00:00,,22,12,21.65,,,11.9,29
2008-11-18 16:00:00,,61,17,25.22,,,12.5,21
2008-11-18 17:00:00,,134,25,27.56,,,13.5,28
2008-11-18 18:00:00,,122,84,23.17,,,14,20
2008-11-18 19:00:00,,128,143,22.31,,,14.6,19
2008-11-18 20:00:00,,132,112,24.65,,,14.5,15
2008-11-18 21:00:00,,103,68,22.91,,,14.3,18
2008-11-18 22:00:00,,88,38,22.74,,,14.6,12
2008-11-18 23:00:00,,59,16,22.11,,,15.4,11
2008-11-19 00:00:00,,23,8,21.28,,,17.6,19
2008-11-19 01:00:00,,12,9,21.42,,,22.6,13
2008-11-19 02:00:00,,12,8,21.17,,,19.7,8
2008-11-19 03:00:00,,8,7,21.65,,,12.9,6
2008-11-19 04:00:00,,7,7,21.9,,,11.5,10
2008-11-19 05:00:00,,9,9,26.11,,,8.1,8
2008-11-19 06:00:00,,10,10,35.18,,,7.5,5
2008-11-19 07:00:00,,10,10,25.18,,,6,3
2008-11-19 08:00:00,,12,9,25.19,,,6.7,9
2008-11-19 09:00:00,,13,10,37.81,,,8.3,20
2008-11-19 10:00:00,,16,12,34.41,,,10,23
2008-11-19 11:00:00,,14,13,21.42,,,13.8,23
2008-11-19 12:00:00,,14,13,15.62,,,12.6,26
2008-11-19 13:00:00,,20,24,13.52,,,9.7,22
2008-11-19 14:00:00,,9,9,15.7,,,9.7,14
2008-11-19 15:00:00,,16,18,20.7,,,9.1,9
2008-11-19 16:00:00,,31,28,31.89,,,10.1,16
2008-11-19 17:00:00,,39,35,47.58,,,12.1,11
2008-11-19 18:00:00,,44,41,48.39,,,11.1,9
2008-11-19 19:00:00,,27,24,81.51,,,8.1,10
2008-11-19 20:00:00,,19,18,84.76,,,7.5,11
2008-11-19 21:00:00,,23,14,32.39,,,6,11
2008-11-19 22:00:00,,21,11,29.49,,,6.5,12
2008-11-19 23:00:00,,9,8,30.67,,,7.5,11
2008-11-20 00:00:00,,6,7,26.07,,,7.2,10
2008-11-20 01:00:00,,7,4,22.01,,,,13
2008-11-20 02:00:00,,4,5,21.25,,,,11
2008-11-20 03:00:00,,7,6,20.79,,,,8
2008-11-20 04:00:00,,6,6,20.16,,,,5
2008-11-20 05:00:00,,6,5,21.64,,,,4
2008-11-20 06:00:00,,7,5,31.97,,,,4
2008-11-20 07:00:00,,9,5,29.29,,,,3
2008-11-20 08:00:00,,10,5,19.65,,,,1
2008-11-20 09:00:00,,7,5,15.08,,,,5
2008-11-20 10:00:00,,7,3,19,,,,4
2008-11-20 11:00:00,,7,6,23.9,,,,5
2008-11-20 12:00:00,,8,7,24.05,23.46,,,8
2008-11-20 13:00:00,,8,7,24.83,,,4.3,16
2008-11-20 14:00:00,,5,5,24.74,28.66,,4,7
2008-11-20 15:00:00,,4,5,22.83,,,3.5,12
2008-11-20 16:00:00,,7,6,10.54,29.18,,5.7,16
2008-11-20 17:00:00,,7,7,11.87,33.92,,11,11
2008-11-20 18:00:00,,11,7,12.06,30.89,,9.6,15
2008-11-20 19:00:00,,14,7,10.91,33.88,,6.2,16
2008-11-20 20:00:00,,5,4,10.86,,,6.4,13
2008-11-20 21:00:00,,7,5,10.55,27.72,,6.8,9
2008-11-20 22:00:00,,3,3,6.68,21.47,,6,13
2008-11-20 23:00:00,,3,3,5.56,14.24,,3.9,10
2008-11-21 00:00:00,,3,3,3.57,10.6,,5.1,12
2008-11-21 01:00:00,,6,5,4.47,,,7.9,8
2008-11-21 02:00:00,,3,3,5.76,,,7.3,5
2008-11-21 03:00:00,,3,3,6.72,3.8,,5.9,13
2008-11-21 04:00:00,,3,3,6.29,,,5.5,11
2008-11-21 05:00:00,,3,3,3.21,4.43,,4.3,8
2008-11-21 06:00:00,,3,3,10.11,6.16,,3.9,5
2008-11-21 07:00:00,,3,3,6.9,12.92,,3,4
2008-11-21 08:00:00,,5,3,10.97,21.49,,2.8,3
2008-11-21 09:00:00,,9,5,9.45,22.21,,2.3,5
2008-11-21 10:00:00,,11,8,6.6,17.24,,5.3,10
2008-11-21 11:00:00,,11,5,6.27,17.05,,12.2,10
2008-11-21 12:00:00,,5,3,8.38,18.8,,10.7,24
2008-11-21 13:00:00,,4,3,7.75,23.58,,7.1,20
2008-11-21 14:00:00,,5,3,12.13,30.59,,6.7,18
2008-11-21 15:00:00,,9,3,10.51,69.14,,5.5,19
2008-11-21 16:00:00,,31,6,24.46,,,7.3,23
2008-11-21 17:00:00,,41,8,42.49,103.74,,11.3,16
2008-11-21 18:00:00,,38,8,29.45,109.54,,10.9,25
2008-11-21 19:00:00,,33,14,13.84,118.18,,9.9,18
2008-11-21 20:00:00,,18,20,13.66,69.67,,12.5,13
2008-11-21 21:00:00,,8,6,11.36,81.39,,18.4,13
2008-11-21 22:00:00,,11,10,23.37,83.48,,17.5,16
2008-11-21 23:00:00,,4,4,22.28,75.21,,15.3,18
2008-11-22 00:00:00,,3,5,17.99,74.59,,13.4,13
2008-11-22 01:00:00,,6,4,13.5,,,8.6,25
2008-11-22 02:00:00,,4,9,4.43,18.88,,7.8,17
2008-11-22 03:00:00,,3,3,9.47,23.97,,5.7,10
2008-11-22 04:00:00,,3,3,12.37,,,5.2,6
2008-11-22 05:00:00,,3,3,7.65,,,4,4
2008-11-22 06:00:00,,6,6,7.54,23.07,,4.3,3
2008-11-22 07:00:00,,9,10,7.27,,,4.8,3
2008-11-22 08:00:00,,15,15,10.49,19.85,,6.3,3
2008-11-22 09:00:00,,17,13,16.17,20.76,,9.7,4
2008-11-22 10:00:00,,15,15,19.74,24.27,,10.2,4
2008-11-22 11:00:00,,15,15,21.19,20.6,,11.4,11
2008-11-22 12:00:00,,15,18,19.02,25.81,,10.1,15
2008-11-22 13:00:00,,19,19,19.86,30.77,,6.9,19
2008-11-22 14:00:00,,23,24,27.71,39,,6.1,12
2008-11-22 15:00:00,,13,15,33.51,37.62,,4.3,11
2008-11-22 16:00:00,,12,17,49.26,55.12,,4.5,21
2008-11-22 17:00:00,,22,27,35.58,84.31,,4.8,23
2008-11-22 18:00:00,,28,32,38.19,63.67,,6.8,14
2008-11-22 19:00:00,,25,26,37.15,41.17,,11.3,9
2008-11-22 20:00:00,,26,27,36.56,45.4,,10.7,6
2008-11-22 21:00:00,,30,35,34.54,52.49,,9.2,9
2008-11-22 22:00:00,,34,35,36.6,51.28,,8.2,9
2008-11-22 23:00:00,,30,30,32.58,40.73,,5.9,7
2008-11-23 00:00:00,,20,21,27.31,34.65,,6.3,9
2008-11-23 01:00:00,,19,17,26.18,31.91,,7.3,9
2008-11-23 02:00:00,,13,12,20.16,28.17,,6.5,12
2008-11-23 03:00:00,,13,11,18.53,22.12,,4.5,8
2008-11-23 04:00:00,,10,7,18.18,18.68,,4.5,6
2008-11-23 05:00:00,,5,4,14.68,27.69,,4.4,4
2008-11-23 06:00:00,,6,5,10.82,20.3,,3.9,4
2008-11-23 07:00:00,,6,6,13.94,17.95,,2.8,4
2008-11-23 08:00:00,,8,4,13.27,25.02,,3.6,3
2008-11-23 09:00:00,,9,9,11.84,32.09,,5.4,4
2008-11-23 10:00:00,,17,18,13.14,37.2,,6.4,4
2008-11-23 11:00:00,,19,20,12.39,35.74,,8.7,4
2008-11-23 12:00:00,,21,24,12.98,,,9.3,7
2008-11-23 13:00:00,,22,24,13.85,34.75,,10.6,10
2008-11-23 14:00:00,,18,17,16.53,32.79,,12.4,14
2008-11-23 15:00:00,,15,16,18.78,44.51,,16.4,13
2008-11-23 16:00:00,,9,11,20.9,50.53,,14.4,9
2008-11-23 17:00:00,,18,19,17.75,47.48,,9.7,17
2008-11-23 18:00:00,,18,14,17.91,44.49,,8.9,35
2008-11-23 19:00:00,,22,26,21.5,33.11,,6.9,24
2008-11-23 20:00:00,,22,24,29.9,32.75,,8.9,24
2008-11-23 21:00:00,,19,15,24.09,32.12,,13.6,18
2008-11-23 22:00:00,,16,17,21.4,30.32,,14.6,19
2008-11-23 23:00:00,,11,14,12.23,,,16.8,29
2008-11-24 00:00:00,,11,9,10.09,,,17.4,20
2008-11-24 01:00:00,,7,9,11.48,11.21,,19.1,11
2008-11-24 02:00:00,,3,4,12.22,,,16.6,9
2008-11-24 03:00:00,,4,3,11.27,8.86,,10.8,9
2008-11-24 04:00:00,,6,3,10.95,,,12.5,9
2008-11-24 05:00:00,,10,6,21.48,,,16.2,14
2008-11-24 06:00:00,,9,28,15.28,9.53,,15.4,16
2008-11-24 07:00:00,,15,30,12.33,,,13.5,20
2008-11-24 08:00:00,,10,30,16.52,13.09,,14.2,13
2008-11-24 09:00:00,,34,87,18.45,,,15.8,30
2008-11-24 10:00:00,,64,55,18.42,,,19.3,38
2008-11-24 11:00:00,,53,47,17.4,18.31,,27.3,39
2008-11-24 12:00:00,,40,48,17.53,,,26.8,38
2008-11-24 13:00:00,,24,38,19.3,20.95,,25.7,42
2008-11-24 14:00:00,,26,10,17.03,,,24,40
2008-11-24 15:00:00,,8,8,17.48,27.74,,20,48
2008-11-24 16:00:00,,22,9,25.47,,,22.1,47
2008-11-24 17:00:00,,17,12,16.63,,,26.9,54
2008-11-24 18:00:00,,54,16,16.27,27.8,,28,54
2008-11-24 19:00:00,,58,23,15.23,,,30.6,52
2008-11-24 20:00:00,,56,46,13.94,30.31,,34.6,48
2008-11-24 21:00:00,,62,41,12.91,,,43.7,36
2008-11-24 22:00:00,,125,53,12.18,,,43.5,43
2008-11-24 23:00:00,,149,115,14.52,93.78,,43,27
2008-11-25 00:00:00,,123,169,16.02,,,42.6,23
2008-11-25 01:00:00,,92,157,16.96,118.67,,41.6,22
2008-11-25 02:00:00,,11,107,16.63,,,41,20
2008-11-25 03:00:00,,11,73,18.66,,,39.5,18
2008-11-25 04:00:00,,8,7,13.19,14.36,,37.8,13
