Kod stacji,KpBydPlPozna,KpCiechTezni,KpToruKaszow,KpZielBoryTu,LbLubObywate,LdLodzWIOSARubinst,LdLodzZachod,LuZielKrotka,MpKrakBulwar,MzPlocKroJad,MzPlocMiReja,MzRadTochter,MzWarAlNiepo,MzWarWokalna,OpKKozBSmial,OpZdziePiast,PkRzeszWIOSSzop,PmSlupKniazi,PmGdaKacze02,PmGdyWendy10,PmStaGdaLubi,SlDabro1000L,SlRybniBorki,WmElbBazynsk,WmOlsPuszkin,WpPoznDabrow,ZpSzczPils02
2011-02-10 10:00:00,,,1.02,0.975,1.9,2.86,3.26,0,,1.21,1.11,1.36,0.88,0.86,76,15,,1.15,0.51,0.7,0.408,5.1,,,4.33,0.7,1
2011-02-10 11:00:00,,,0.79,1.77,1.9,2.78,3.42,0,,1.01,0.96,1.24,0.9,0.9,4,7,,0.32,0.54,0.7,0.411,2.7,,,3.55,0.5,0.9
2011-02-10 12:00:00,,,1.05,1.28,1.5,4.46,2.86,0,,1.04,0.96,1.31,0.93,0.91,3,3,,0.17,0.49,1.1,0.408,1.3,,,2.68,0,0.9
2011-02-10 13:00:00,,,3.05,1.295,1.5,2.17,2.86,0,,1.27,1.11,1.27,0.94,0.83,5,5,,0.08,0.48,0.7,0.431,0.8,,,1.78,0,1
2011-02-10 14:00:00,,,2.46,1.3,1.8,1.71,2.62,0,,1.24,1.06,1.28,0.95,0.82,4,4,,0.08,0.54,0.6,0.466,0.1,,,1.54,0.1,1
2011-02-10 15:00:00,,,2.93,1.31,2.1,2.13,4.14,0,,1.52,1.32,1.46,1.05,0.81,2,4,,0.2,0.59,0.7,0.564,0.4,,,1.55,0.1,1
2011-02-10 16:00:00,,,2.72,1.305,2.4,1.78,4.96,0,,1.67,1.6,1.72,1.26,0.83,2,3,,2.35,0.87,0.7,0.598,0.6,,,1.51,0.1,1.2
2011-02-10 17:00:00,,,3.24,1.61,3.2,3.34,7.4,0,,1.82,1.86,2.22,1.33,1.03,2,4,,1.39,0.91,0.9,0.567,2.1,,,1.78,0.4,2
2011-02-10 18:00:00,,,2.85,1.795,3.5,4.63,6.77,0,,1.91,1.87,2.67,1.35,1.24,1,4,,0.94,1.16,0.9,0.653,2.1,,,1.8,0.8,1.5
2011-02-10 19:00:00,,,2.48,1.94,2.9,4.35,5.97,0,,1.98,1.98,3.04,1.38,1.31,1,3,,0.84,1.17,1.2,0.606,4.4,,,1.7,0.9,2
2011-02-10 20:00:00,,,2.86,2.14,2.8,3.47,5.58,0,,2.01,2.11,2.51,1.34,1.42,1,3,,0.95,1.02,1,0.533,3.9,,,1.49,1,1.1
2011-02-10 21:00:00,,,1.65,,3.4,3.26,4.27,0,,2.25,2.32,1.93,1.29,1.61,1,4,,0.97,0.95,1.1,0.716,3.9,,,1.71,1,1
2011-02-10 22:00:00,,,2.24,2.47,3.1,2.96,4.3,0,,2.29,2.29,1.57,1.27,1.56,1,3,,0.98,0.98,0.9,0.765,4.5,,,1.4,1.1,1
2011-02-10 23:00:00,,,2.5,2.435,3.7,2.87,4.03,0,,2.31,2.2,1.65,1.14,1.48,1,2,,0.91,1.08,1,0.76,4.1,,,1.25,0.8,0.8
2011-02-11 00:00:00,,,1.83,2.48,2.8,3.26,4.48,0,,2.49,2.17,1.92,1.05,1.5,1,3,,0.42,1.22,1,0.836,3.8,,,1.45,0.7,0.8
2011-02-11 01:00:00,,,2.43,,2.7,2.84,3.36,0,,2.57,2.13,2.01,1.01,1.56,1,2,,0.3,1.2,1.1,0.863,3,,,1.28,0.6,0.5
2011-02-11 02:00:00,,,1.91,1.94,2.2,2.2,2.68,0,,2.63,2.06,2.11,1.14,1.97,1,2,,0.91,1.1,1,0.728,2,,,1,0.6,1
2011-02-11 03:00:00,,,1.32,1.61,2.2,1.63,1.96,0,,2.49,2.05,2.32,1.3,2.28,1,2,,0.81,1.04,0.8,0.536,1.3,,,1.29,0.3,0.4
2011-02-11 04:00:00,,,1.09,1.535,2.1,1.52,1.88,0,,1.92,1.86,2.3,1.38,2.4,1,2,,0.47,1.09,0.7,0.429,1.2,,,1.56,0,0.3
2011-02-11 05:00:00,,,1.21,1.075,1.9,1.48,1.8,0,,1.75,1.73,2.46,1.55,2.45,1,2,,0.32,0.56,0.5,0.364,1,,,1.59,0,0.4
2011-02-11 06:00:00,,,1.2,1.09,1.7,1.51,1.82,0,,1.71,1.61,2.5,1.86,2.34,1,2,,0.4,0.29,0.4,0.307,1.8,,,1.57,0,0.3
2011-02-11 07:00:00,,,0.98,0.21,2,1.53,2.19,0,,1.7,1.56,2.49,1.99,1.93,1,3,,0.2,0.25,0.4,0.211,1.2,,,1.7,0,0.1
2011-02-11 08:00:00,,,0.96,0.195,1.7,1.76,2.9,0,,1.72,1.56,2.31,2.15,1.8,1,3,,0.18,0.25,0.4,0.363,0.8,,,1.94,0.6,0.2
2011-02-11 09:00:00,,,1.37,0.35,2.1,2.39,3.26,0,,1.79,1.56,2.3,2.23,1.7,1,3,,0.6,0.26,0.3,0.564,1.7,,,1.98,0.4,1.3
2011-02-11 10:00:00,,,1.1,0.27,1.3,2.62,6.82,0,,1.94,1.49,1.96,2.29,1.59,1,3,,0.4,0.32,0.6,0.739,1.8,,,2.08,0.6,1
2011-02-11 11:00:00,,,1.33,0.17,1,2.57,6.04,0,,2.03,1.41,1.85,2.25,1.74,1,4,,0.4,0.26,0.4,0.541,1.8,,,1.81,0.3,1
2011-02-11 12:00:00,,,1.04,0.23,1.1,2.39,4.56,0,,2.13,1.44,2.24,2.19,1.92,1,4,,0.22,0.32,0.4,0.362,1.9,,,1.69,0.4,1
2011-02-11 13:00:00,,,0.56,0.2,1,2.57,5.15,0,,2.07,1.41,2.79,2.14,2.02,1,3,,0.25,0.37,0.5,0.325,1.9,,,1.36,0.6,1
2011-02-11 14:00:00,,,0.36,0.205,1.1,2.62,4.11,0,,2.01,1.46,2.76,2.22,2.08,1,4,,0.24,0.36,0.4,0.555,1.9,,,1.28,0.3,0.8
2011-02-11 15:00:00,,,0.39,0.185,2.2,2.79,3.43,0,,1.75,1.37,2.68,2.3,2.11,1,5,,0.16,0.27,0.5,0.643,2.4,,,1.23,0.1,0.8
2011-02-11 16:00:00,,,0.34,0.29,3,2.97,3.46,0,,1.5,1.39,2.62,2.21,2.17,2,2,,0.05,0.3,0.4,0.769,2.7,,,1.03,0,1
2011-02-11 17:00:00,,,0.87,0.285,3,2.77,3.34,0,,1.3,1.35,2.67,1.93,2.02,2,2,,0.08,0.53,0.5,1.084,2.6,,,0.85,0,1.7
2011-02-11 18:00:00,,,1,0.28,2.6,2.56,2.75,0,,1.07,1.34,2.7,1.87,1.79,2,3,,0.07,0.52,0.5,0.63,2.9,,,0.74,0.4,1.8
2011-02-11 19:00:00,,,0.41,0.96,1.3,2.54,2.37,0,,0.99,1.37,2.75,1.54,1.44,3,3,,0.05,0.38,0.4,0.556,2.3,,,0.77,0.1,1.4
2011-02-11 20:00:00,,,,,1.1,1.78,2.13,0,,0.89,1.41,2.84,1.27,1.41,3,2,,0.15,0.44,0.5,0.476,2.1,,,0.94,0.1,0.4
2011-02-11 21:00:00,,,1.15,,1,1.98,2.79,0,,0.93,1.16,2.35,1.21,1.34,2,3,,0.1,0.41,1.6,0.54,0.8,,,0.75,0.1,0.1
2011-02-11 22:00:00,,,0.71,,1.1,2.38,2.31,0,,0.99,1.15,1.92,1.11,1.26,1,2,,0.06,0.38,1.2,0.416,0,,,0.66,0.1,0.1
2011-02-11 23:00:00,,,0.2,0.835,1,1.21,1.9,0,,1.02,1.03,1.17,1.05,1.08,0,1,,0.08,0.52,0.9,0.32,0,,,0.76,0,0.1
2011-02-12 00:00:00,,,0.2,0.815,1.2,0.93,1.6,0,,1.21,1.38,0.93,0.96,0.93,0,1,,0.07,0.41,0.9,0.321,0,,,0.71,0,0.3
2011-02-12 01:00:00,,,0.69,0.68,0.9,0.86,1.26,0,,1.75,1.42,0.82,0.79,0.82,0,1,,0.05,0.34,0.9,0.217,0,,,,0,0.1
2011-02-12 02:00:00,,,0.58,0.31,1.1,0.83,0.89,0,,2.52,2,0.64,0.71,0.78,0,1,,0.04,0.26,0.5,0.168,0,,,,0,0.1
2011-02-12 03:00:00,,,0.27,0.295,1.3,0.95,1.01,0,,2.61,2.47,0.63,0.61,0.75,1,1,,0.05,0.25,0.4,0.124,0,,,,0,0.1
2011-02-12 04:00:00,,,0.22,0.275,1.1,0.93,0.99,0,,2.72,1.68,0.8,0.58,1,2,1,,0.07,0.24,0.5,0.108,0,,,,0,0.1
2011-02-12 05:00:00,,,0.11,0.33,1.3,0.76,0.8,0,,3.45,1.5,0.9,0.52,1.04,1,1,,0.04,0.24,0.3,0.116,0,,,,0,0.1
2011-02-12 06:00:00,,,0.14,0.275,1.7,0.67,0.76,0,,4.44,0.97,0.79,0.52,0.95,1,1,,0.05,0.25,0.3,0.125,0,,,,0,0.1
2011-02-12 07:00:00,,,0.12,0.315,1.8,0.67,0.69,0,,5.04,1.07,,0.55,0.79,0,1,,0.07,0.24,2.8,0.154,0,,,,0,0.1
2011-02-12 08:00:00,,,0.58,0.345,2.9,0.64,0.68,0,,4.36,1.09,,0.56,0.61,0,1,,0.09,0.28,2.4,0.23,0,,,,0,0.3
2011-02-12 09:00:00,,,0.95,0.355,1.4,0.6,0.92,0,,3.01,1.38,,0.68,0.65,0,1,,0.06,0.27,1,0.396,0,,,,0,0.7
2011-02-12 10:00:00,,,1,0.35,1.4,1.02,1.11,0,,2.06,1.24,,0.7,0.72,0,1,,0.09,0.29,0.7,0.493,0,,,,0,1
2011-02-12 11:00:00,,,0.98,0.4,1.3,1.22,1.11,0,,1.84,1.04,,0.85,0.76,1,1,,0.07,0.29,0.4,0.451,0,,,,0,1
2011-02-12 12:00:00,,,0.93,0.33,1.4,1.43,1.19,0,,1.78,0.79,,0.9,0.78,0,2,,0.05,0.27,0.5,0.45,0,,,,0,1
2011-02-12 13:00:00,,,0.93,0.315,1.4,1.35,1.36,0,,1.64,0.92,,0.93,0.78,0,1,,0.07,0.28,0.9,0.427,0,,,,0,1
2011-02-12 14:00:00,,,0.96,0.28,1.2,1.2,1.97,0,,1.52,1.26,,0.99,0.8,1,1,,0.12,0.22,0.6,0.568,0,,,,0,1.2
2011-02-12 15:00:00,,,1.22,0.3,1.2,1.16,1.56,0,,1.56,1.81,,1.07,0.78,1,1,,0.09,0.23,0.5,0.661,0,,,,0,1.1
2011-02-12 16:00:00,,,1.22,0.29,1.1,1.37,1.84,0,,1.58,2.11,,1.13,0.8,1,1,,0.11,0.26,0.6,0.635,0,,,,0,1
2011-02-12 17:00:00,,,0.89,0.33,1,1.34,1.89,0,,1.92,2.19,,1.12,0.77,0,1,,0.13,0.33,0.7,1.965,0,,,,0.1,1
2011-02-12 18:00:00,,,1.14,0.31,1.1,1.52,1.6,0,,2.22,2.25,,1.13,0.89,1,2,,0.17,0.35,0.5,0.73,0.9,,,,0.4,1.2
2011-02-12 19:00:00,,,0.17,0.32,0.9,1.53,1.67,0,,3.12,2.06,,1.14,0.9,2,2,,0.34,0.36,0.4,1.579,1.4,,,,0.4,2.1
2011-02-12 20:00:00,,,0,,0.9,1.58,1.67,0,,2.59,2.42,,1.14,1.04,2,3,,0.21,0.47,0.7,1.418,1.9,,,,0.8,2.3
2011-02-12 21:00:00,,,0.32,0.64,1,2.09,2.06,0,,2.22,2.75,,1.23,1.25,4,5,,0.3,0.32,0.5,1.097,1.9,,,,0.9,2.1
2011-02-12 22:00:00,,,0,0.66,1.2,2.03,2.01,0,,2.01,2.85,,1.3,1.2,3,4,,0.23,0.4,1.1,1.156,1.8,,,,1.1,1.1
2011-02-12 23:00:00,,,0,0.86,1.2,2.12,2.03,0,,1.75,3.25,,1.02,1.14,3,9,,0.24,0.33,0.8,0.84,1.7,,,,1.6,0.8
2011-02-13 00:00:00,,,0,0.685,1.3,2.31,2.41,0,,1.41,3.58,,1.01,1.14,5,9,,0.23,2.73,0.5,0.749,2.1,,,,1.3,0.6
2011-02-13 01:00:00,,,0.07,0.71,1.4,2.17,2.78,0,,1.62,3.18,,0.87,1.09,5,8,,0.32,0.4,0.9,0.553,3.5,,,,1.7,0.2
2011-02-13 02:00:00,,,0.01,0.665,1.3,2.14,2.73,0,,1.49,2.99,,0.88,1.11,6,7,,0.32,0.25,0.9,0.477,4.3,,,,1.3,1
2011-02-13 03:00:00,,,0,0.61,1.3,1.63,2.06,0,,1.43,2.94,,0.86,1.08,6,5,,0.25,0.24,1.1,0.517,4.8,,,,0.7,1
2011-02-13 04:00:00,,,0,0.64,1.4,2.11,2.03,0,,1.16,2.64,,0.76,1.14,45,6,,0.19,0.23,0.7,0.492,4.6,,,,0.6,0.4
2011-02-13 05:00:00,,,0,0.66,1.3,2.16,2.46,0,,1.1,2.32,,0.72,1.11,150,16,,0.3,0.23,0.8,0.425,5,,,,0.1,0.1
2011-02-13 06:00:00,,,0,0.58,1.4,1.45,1.83,0,,1.29,2.23,,0.72,1.06,207,18,,0.32,0.23,1.1,0.417,5.5,,,,0,0.1
2011-02-13 07:00:00,,,0,0.62,1.6,1.45,2.45,0,,1.36,2.19,,0.77,1.07,186,27,,0.18,0.25,1.1,0.506,4.6,,,,0,0.1
2011-02-13 08:00:00,,,0,0.635,1.7,2.74,3.88,0,,1.4,2.16,,,1.07,154,29,,0.27,0.24,0.9,1.471,3.9,,,,0,0.1
2011-02-13 09:00:00,,,0,0.64,1.8,3.28,3.86,0,,1.49,2.11,,0.83,0.93,83,38,,0.56,0.23,1,2.332,4,,,,0,0.1
2011-02-13 10:00:00,,,0,0.775,1.2,1.84,2.97,0,,1.25,2.07,,0.84,0.74,20,26,,0.74,0.23,1,3.132,2.9,,,,0,0.1
2011-02-13 11:00:00,,,0,0.63,0.2,2.01,3.66,0,,1.17,1.88,,,0.65,5,11,,0.17,0.23,1.2,2.089,2,,,,0,0.3
2011-02-13 12:00:00,,,0,0.48,0.5,1.74,3.2,0,,0.9,1.69,,0.85,0.73,3,8,,0.06,0.24,0.9,0.596,1.6,,,,0,0.3
2011-02-13 13:00:00,,,0,0.475,1.6,1.7,3.36,0,,0.82,1.38,,0.9,0.83,4,10,,0.06,0.24,0.5,0.689,0.8,,,,0,0.7
2011-02-13 14:00:00,,,0,0.58,1.6,2.41,3.44,0,,0.86,1.31,,1.03,0.89,7,6,,0.06,0.23,0.7,0.644,0.4,,,,0,0.1
2011-02-13 15:00:00,,,0,0.485,1.5,1.28,2.6,0,,0.86,1.14,,0.97,0.89,6,9,,0.09,0.24,0.5,0.606,0,,,,0,0.4
2011-02-13 16:00:00,,,0,0.58,1.6,1.8,3.18,0,,0.83,1.12,,1.35,0.94,3,8,,0.18,0.24,0.6,0.793,0,,,,0.2,0.1
2011-02-13 17:00:00,,,0,0.61,1.8,1.98,3.69,0,,0.88,1.18,,1.48,1.06,2,10,,0.19,0.24,0.6,0.695,0,,,,0.5,0.7
2011-02-13 18:00:00,,,0,0.585,2.6,2.17,3.62,0,,0.97,1.47,,1.52,1.37,2,10,,0.34,0.23,0.6,1.411,0.2,,,,0.5,1
2011-02-13 19:00:00,,,0,,2.1,2.81,5.36,0,,1.3,1.8,,1.62,1.66,30,13,,0.36,0.23,0.4,1.141,0.5,,,,0.6,0.6
2011-02-13 20:00:00,,,0,1.49,3.2,3.44,5.97,0,,1.71,2.09,,1.67,2.3,35,12,,0.35,0.24,0.5,1.353,0.4,,,,0.6,0.9
2011-02-13 21:00:00,,,2.15,1.505,3.2,3.66,6.23,0,,1.94,2.3,,1.88,2.43,30,13,,0.37,0.26,0.4,1.68,1.5,,,,0.5,1
2011-02-13 22:00:00,,,3.72,1.435,2.8,3.18,5.19,0,,2.16,2.57,,1.74,2.56,13,12,,0.43,0.29,0.4,2.002,1.2,,,,0.5,0.8
2011-02-13 23:00:00,,,3.13,1.565,4.9,3.58,4.89,0,,2.26,2.71,,1.63,2.5,9,12,,0.77,0.28,0.4,1.697,0.7,,,,0.2,0.8
2011-02-14 00:00:00,,,2.26,1.83,3.5,3.17,4.69,0,,2.54,1.81,,1.25,2.2,17,19,,0.55,0.24,0.5,1.142,0.3,,,,0.2,0.4
2011-02-14 01:00:00,,,1.59,1.57,2.1,2.75,3.96,0,,1.94,1.56,,1.21,2.17,24,12,,0.58,0.39,0.4,0.765,0,,,,0.5,0.5
2011-02-14 02:00:00,,,1.43,1.36,2.6,2.49,2.85,0,,1.44,1.18,,1.12,1.93,15,14,,0.6,0.46,0.4,0.967,0.4,,,,0,0.4
2011-02-14 03:00:00,,,1.51,1.475,2.9,2.16,2.58,0,,2.23,0.9,,0.87,1.78,22,13,,1.76,0.48,0.6,0.746,0.1,,,,0,0.1
2011-02-14 04:00:00,,,1.34,1.34,2.9,1.95,2.32,0,,0.87,0.81,,0.8,1.66,22,9,,1.19,0.55,0.4,0.414,0,,,,0,0.1
2011-02-14 05:00:00,,,1.23,1.425,3.3,1.99,2.38,0,,1.01,0.74,,0.81,1.65,17,19,,0.76,0.73,0.4,0.323,0,,,,0.2,0.3
2011-02-14 06:00:00,,,1.47,1.45,1.9,2.26,2.76,0,,1.3,0.71,,0.73,1.6,5,20,,0.58,0.6,1,0.613,0,,,,0.6,0.3
2011-02-14 07:00:00,,,1.85,1.285,2.1,2.65,3.35,0,,1.31,1.04,,0.73,1.53,4,19,,0.5,0.62,1,0.888,0,,,,0.5,0.1
2011-02-14 08:00:00,,,2.01,1.16,3.1,2.9,3.79,0,,1.66,1.11,,0.94,1.42,7,21,,1.24,0.6,0.5,1.476,0,,,,0.4,0.3
2011-02-14 09:00:00,,,2.14,,2.2,2.98,4.16,0,,1.64,1.05,,1.05,1.38,10,18,,0.55,0.68,0.7,2.021,,,,,0.2,0.5
2011-02-14 10:00:00,,,1.49,1.115,2,2.27,3.87,0,,1.33,0.85,,1.16,,12,15,,0.25,0.67,0.4,1.039,,,,,0.3,0.3
2011-02-14 11:00:00,,,1.34,0.72,1.4,1.94,2.68,0,,1.21,0.79,,1.24,,6,15,,0.27,0.7,0.4,0.847,,,,,0.3,0.1
2011-02-14 12:00:00,,,1.18,0.7,1.2,2.4,2.45,0,,1.2,0.88,,1.19,,5,17,,0.17,0.36,0.5,0.83,,,,1.72,0.1,0.1
2011-02-14 13:00:00,,,1.21,0.63,1.7,2.35,3.03,0,,1.21,0.86,,1.03,1,7,12,,0.17,0.35,0.5,0.742,,,,1.81,0,0.5
2011-02-14 14:00:00,,,1.21,0.69,2.7,1.69,2.87,0,,1.24,0.86,,0.84,1.13,5,16,,0.21,0.41,0.5,1.136,0.4,,,1.36,0,0.1
2011-02-14 15:00:00,,,1.8,0.72,2.5,3.11,8.25,0,,1.08,0.86,,1.23,1.09,4,9,,0.15,0.47,0.4,0.893,0.8,,,1.25,0,0.5
2011-02-14 16:00:00,,,1.95,0.795,2.2,11.1,5.23,0,,1.16,0.88,,1.52,1.17,2,15,,0.23,0.36,0.6,1.135,1.3,,,1.42,0,0.4
2011-02-14 17:00:00,,,1.72,0.83,1.8,2.26,4.92,0,,1.2,0.92,,1.7,1.45,2,9,,0.39,0.31,0.9,1.423,1,,,1.1,0.1,0.5
2011-02-14 18:00:00,,,1.77,0.94,3.3,2.21,6.3,0,,1.68,1.18,,1.71,1.57,2,4,,0.38,0.33,0.5,1.389,0.8,,,1.29,0.2,0.4
2011-02-14 19:00:00,,,2.01,,3.8,2.77,5.4,0,,1.55,1.37,,1.75,2.08,3,4,,0.35,0.35,0.8,1.413,0.4,,,1.52,0.6,0.4
2011-02-14 20:00:00,,,2.05,1.365,2.9,3.64,5.79,0,,1.65,1.24,,1.56,2.5,7,6,,0.32,1.04,0.5,1.358,1.6,,,1.5,0.7,1
2011-02-14 21:00:00,,,2.05,1.76,3.3,3.75,5.8,0,,1.55,1.3,,1.6,2.36,5,16,,0.34,1.54,0.7,1.376,1.8,,,1.71,0.7,1
2011-02-14 22:00:00,,,2.47,1.95,4.4,4.35,5.49,0,,1.62,1.21,,1.37,2.09,8,25,,0.87,1.02,0.9,1.289,1.8,,,1.96,0.7,1
2011-02-14 23:00:00,,,2.42,1.95,3.7,3.51,4.73,0,,1.73,1.26,,,2.37,20,32,,0.49,1.28,0.7,1.086,1.6,,,2.31,0.7,1
2011-02-15 00:00:00,,,1.86,1.75,3.4,2.29,3.21,0,,1.65,1.26,,1.26,2.79,39,12,,1.28,1.21,1.4,0.757,0.7,,,2.55,0.7,1
2011-02-15 01:00:00,,,2.05,1.71,3.1,1.59,2.12,0,,1.96,1.42,,1.14,2.81,100,11,,0.63,1.02,0.7,0.724,0.7,,,2.62,0.6,0.8
2011-02-15 02:00:00,,,1.63,1.56,2.6,1.54,1.75,0,,1.76,1.5,,1.07,2.79,62,17,,0.7,1.02,0.8,0.631,0.7,,,2.44,0.6,1
2011-02-15 03:00:00,,,1.46,1.515,2.8,1.56,1.67,0,,1.79,1.54,,1.07,2.55,16,16,,0.49,0.92,0.5,0.574,1.4,,,2.45,0.5,1
2011-02-15 04:00:00,,,1.31,1.47,2.6,1.53,1.76,0,,1.82,1.59,,1.02,2.43,32,11,,0.84,0.83,1.3,0.548,0.8,,,2.31,0.3,1
2011-02-15 05:00:00,,,1.29,1.435,2.8,1.44,1.59,0,,1.79,1.54,,1,2.46,25,11,,0.32,0.8,1.5,0.585,1.1,,,2.31,0.5,1
2011-02-15 06:00:00,,,1.33,1.395,2.7,1.55,1.66,0,,1.85,1.56,,1.01,2.43,67,13,,0.95,0.84,0.9,0.603,0.6,,,2.36,0.6,1
2011-02-15 07:00:00,,,1.62,1.44,3.2,1.85,2.07,0,,1.99,1.61,,1.12,2.39,288,15,,0.88,1.42,1.4,0.711,1.1,,,2.75,0.4,1
2011-02-15 08:00:00,,,2.04,,4.1,2.27,2.58,0,,2.1,1.83,,1.43,2.59,204,14,,0.86,1.4,1.4,1.293,1,,,2.6,0.6,1
2011-02-15 09:00:00,,,2.04,,3.6,3.29,7.14,0,,2.16,1.95,,1.69,2.72,49,13,,0.81,1.09,1.6,2.363,1.9,,,3.14,0.6,1
2011-02-15 10:00:00,,,2.37,,2.6,2.63,4.15,0,,,1.75,,2.05,2.84,5,13,,0.28,1.18,1.2,1.31,1.8,,,2.88,0.5,1
2011-02-15 11:00:00,,,2.06,,2.8,3.97,3.33,0,,,1.9,,1.69,2.71,,11,,0.2,1.39,1,1.09,0.8,,,2.38,0.5,1
2011-02-15 12:00:00,,,1.72,,2.5,,3.48,0,,,1.87,,1.47,2.3,,11,,0.16,1.28,1.6,1.331,0,,,2.18,0.3,0.5
2011-02-15 13:00:00,,,2,,2.5,4.95,3.42,0,,2.23,1.52,,1.4,1.85,,10,,0.21,1.19,0.9,1.407,0,,,1.97,0.5,1
2011-02-15 14:00:00,,,2.32,,2.4,3.2,3.38,0,,2.15,1.57,,1.54,1.66,2,10,,0.39,0.96,1.1,1.068,0,,,1.91,0.4,0.6
2011-02-15 15:00:00,,,1.75,,0.5,2.41,5.49,0,,2.12,1.66,,1.52,1.82,3,10,,1.8,0.91,0.8,1.213,0.4,,,1.69,0.5,0.7
2011-02-15 16:00:00,,,1.9,,0.8,2.93,5.02,0,,2.29,1.87,,1.68,1.73,18,24,,1.9,1.03,1,1.41,1.8,,,1.55,0.6,1
2011-02-15 17:00:00,,,0.94,,1.5,3.47,7.21,0,,2.41,1.78,,1.82,1.67,2,27,,1.77,1.08,0.8,1.19,1.6,,,1.67,0.6,1
2011-02-15 18:00:00,,,1.95,,2.9,3.53,7.15,0,,2.37,1.66,,1.76,2.14,11,22,,1.67,1.12,1.1,1.903,1.1,,,2.02,0.7,1
2011-02-15 19:00:00,,,1.76,,3,3.24,5.15,0,,2.44,1.85,,1.83,2.37,32,29,,1.42,1.34,0.8,1.323,1.6,,,2.26,0.8,0.9
2011-02-15 20:00:00,,,2.43,,3.5,3.27,5.15,0,,2.39,1.99,,1.77,2.77,20,23,,1.51,1.18,1,1.563,1.7,,,2.35,0.7,0.9
2011-02-15 21:00:00,,,2.46,,3.4,2.99,3.85,0,,2.64,2.06,,1.68,2.82,56,31,,1.43,1.34,0.8,1.167,1.8,,,2.48,0.7,1
2011-02-15 22:00:00,,,2.1,,,2.62,3.62,0,,2.77,2.38,,1.56,2.57,57,28,,1.34,1.44,0.8,0.762,2,,,2.67,0.7,1.2
2011-02-15 23:00:00,,,2,,2.9,2.68,3.37,0,,2.86,2.3,,1.49,2.54,51,15,,1.74,1.67,0.9,0.779,2.1,,,2.14,0.7,1.6
2011-02-16 00:00:00,,,1.99,,3.1,2.55,2.73,0,,2.75,2.07,,1.3,2.35,4,13,,1.78,1.05,1.1,0.732,2,,,1.97,0.7,1
2011-02-16 01:00:00,,,1.97,,2.8,2.13,2.48,0,,2.57,1.88,,1.06,2.1,3,7,,1.71,1.17,1.1,0.67,2.2,,,1.82,0.7,1.4
2011-02-16 02:00:00,,,1.83,,2.7,1.84,2.16,0,,2.38,1.62,,0.81,1.83,3,13,,1.79,1.11,0.8,0.594,2,,,1.67,0.7,1.3
2011-02-16 03:00:00,,,1.8,,2.6,1.63,1.76,0,,2.04,1.37,,0.89,1.62,6,12,,1.56,0.94,1.2,0.568,0.5,,,1.73,0.7,1.3
2011-02-16 04:00:00,,,1.78,,2.5,1.5,1.75,0,,1.82,1.21,,0.84,1.54,6,12,,1.49,0.81,0.9,0.583,1.8,,,1.54,0.7,1.1
2011-02-16 05:00:00,,,1.65,,2.4,1.43,1.64,0,,1.68,1.04,,0.83,1.49,10,12,,1.86,0.79,1.2,0.549,1.2,,,1.37,0.7,1.3
