Kod stacji,DsWalbrzWyso,DsWrocWybCon,KpBydPlPozna,LbLublin_Krasn,LdLodzWIOSARubinst,LdLodzZachod,MzPlocKroJad,MzPlockPKN1,MzPlockPKN2,MzPlocMiReja,MzRadTochter,MzWarAlNiepo,MzWarTolstoj,MzWarWokalna,OpKKozBSmial,OpZdziePiast,SlDabro1000L,SlZabSkloCur,WmOlsPuszkin,WpPoznDabrow,ZpSzczPils02
2006-07-05 15:00:00,,0,1.17,1.48,0.74,0.93,1.89,,,0.52,0.24,1.08,,0.05,0,0,0,0,0.47,,0
2006-07-05 16:00:00,,0,1.11,1.53,0.99,1.28,2.01,,,0.61,0.22,1.57,,0.06,0,0,0,0,0.43,,0
2006-07-05 17:00:00,,0.1,1.09,1.38,0.64,1.41,1.66,,,0.64,0.24,1.71,,0.06,0,0,0,0.08,0.52,,1
2006-07-05 18:00:00,,0,1.37,1.28,0.47,1.32,1.95,,,0.61,0.21,1.09,,0.07,0,0,0,0.43,0.51,,1
2006-07-05 19:00:00,,0.2,,1.28,0.56,1.63,1.96,,,0.7,0.26,1.01,,0.09,0,0,0,0.85,0.52,,0
2006-07-05 20:00:00,,0.3,1.41,1.3,0.68,1.89,2.15,,,0.83,0.27,1.01,,0.12,0,0,0,0.9,0.6,,0
2006-07-05 21:00:00,,0.4,1.6,1.68,1.2,1.75,2.96,,,1.14,0.36,1.48,,0.16,0,0,1,4.87,0.76,,0
2006-07-05 22:00:00,,0.5,2.5,1.85,1.07,1.77,3.23,,,0.68,0.39,1.67,,0.16,0,1,1,11.95,1.39,,1
2006-07-05 23:00:00,,0.4,2.58,1.92,1.08,1.86,2.05,,,1.01,0.61,1.45,,0.14,1,1,0,11.08,1.81,,1
2006-07-06 00:00:00,,0.4,2.1,1.75,0.99,1.14,1.37,,,1.14,0.84,0.93,,0.14,18,11,1,9.47,1.87,,0
2006-07-06 01:00:00,,0.3,2.08,1.34,0.85,1.1,1.42,,,0.81,0.57,0.78,,0.24,40,21,1,7.79,1.74,,1
2006-07-06 02:00:00,,0.3,1.77,1.29,1.25,1.23,1.53,,,0.76,0.53,0.61,,0.2,39,31,1,7.46,1.57,,
2006-07-06 03:00:00,,0.3,1.62,1.32,0.76,1.28,1.68,,,0.77,0.51,0.55,,0.19,40,42,2,5.21,1.33,,0
2006-07-06 04:00:00,,0.3,1.61,1.41,0.76,,1.91,,,0.9,0.49,0.57,,0.24,82,32,2,17.4,1.35,,0
2006-07-06 05:00:00,,0.3,1.76,1.33,1.07,,2.09,,,1.02,0.49,0.65,,0.24,226,30,3,3.13,1.39,,0
2006-07-06 06:00:00,,0.4,2.54,1.54,0.93,1.67,1.87,,,1.06,0.48,0.88,,0.18,288,25,2,0.72,1.23,,0
2006-07-06 07:00:00,,0.5,2.8,1.79,1.09,2.31,2.38,,,1.22,0.51,2.15,,0.22,106,27,0,0.46,1.2,,0
2006-07-06 08:00:00,,0.4,2.4,1.79,0.78,2.49,2.07,,,1.22,0.47,1.94,,0.25,9,26,0,0.27,1.31,,1
2006-07-06 09:00:00,,0.4,1.93,1.58,0.71,0.98,2.53,,,1.18,0.38,1.36,,0.21,1,4,0,0.08,1.16,,1
2006-07-06 10:00:00,,0.3,1.44,1.56,0.79,1.01,1.59,,,1.05,0.31,0.98,,0.14,1,0,0,0,1.05,,1
2006-07-06 11:00:00,,0.3,1.35,1.63,0.85,0.86,1.44,,,0.82,0.21,1.32,,0.1,1,1,0,0.27,0.86,,1
2006-07-06 12:00:00,,0.2,1.18,1.73,,0.81,1.65,,,0.4,0.2,0.81,,0.09,0,0,0,0.09,0.77,,1
2006-07-06 13:00:00,,0.2,1.13,1.66,0.93,1.08,1.41,,,0.71,0.24,1,,0.14,0,0,0,0.09,0.69,,0
2006-07-06 14:00:00,,0.2,1.04,1.71,0.82,1.12,1.7,,,0.63,0.26,1.3,,0.07,0,0,0,0.09,0.64,,0
2006-07-06 15:00:00,,0.2,0.99,1.67,0.82,1.15,2.32,,,,0.23,1.69,,0.07,0,0,0,0.08,0.6,,0
2006-07-06 16:00:00,,0.2,1.1,1.69,0.66,1.07,2.33,,,,0.23,2.07,,0.1,0,0,0,0.1,0.57,,0
2006-07-06 17:00:00,,0.2,1.3,1.65,0.73,1.36,2.24,,,0.76,0.24,2.22,,0.08,0,0,0,0.18,0.54,,
2006-07-06 18:00:00,,0.2,1.46,1.53,0.62,1.26,1.71,,,0.81,0.28,1.92,,0.09,0,0,0,0.36,0.57,,
2006-07-06 19:00:00,,0.2,1.35,1.4,1.6,1.62,2.28,,,0.67,0.31,2.01,,0.09,0,0,0,0.67,0.57,,0
2006-07-06 20:00:00,,0.3,1.28,1.26,0.57,1.58,2.43,,,0.89,0.31,1.28,,0.12,0,0,1,1.47,0.61,,1
2006-07-06 21:00:00,,0.5,1.46,1.2,0.69,1.32,2.04,,,1.12,0.33,1.39,,0.15,1,0,1,1.12,0.76,,1
2006-07-06 22:00:00,,0.5,2.05,1.28,0.89,1.7,2.14,,,0.99,0.34,1.27,,0.14,1,0,1,2.59,1.46,,1
2006-07-06 23:00:00,,0.8,1.91,1.2,0.74,1.26,1.62,,,0.72,0.35,1.13,,0.13,0,0,0,3.65,1.67,,1
2006-07-07 00:00:00,,0.4,1.91,1.2,0.91,1.88,1.38,,,1.07,0.37,0.75,,0.15,0,1,0,2.99,1.93,,1
2006-07-07 01:00:00,,0.4,1.54,1.2,1.32,1.32,1.58,,,1.38,0.42,0.57,,0.13,2,25,0,6.47,1.88,,0
2006-07-07 02:00:00,,0.3,1.07,0.94,0.85,1.48,1.56,,,,0.44,0.45,,0.16,13,11,0,3.93,1.67,,0
2006-07-07 03:00:00,,0.3,1.15,0.99,0.82,0.99,1.68,,,1.16,0.4,,,0.2,46,28,0,2.51,1.32,,0
2006-07-07 04:00:00,,0.3,1.22,1.09,0.96,1.02,1.51,,,1.23,0.37,,,0.2,47,36,1,2.95,1.28,,0
2006-07-07 05:00:00,,0.6,1.47,1.54,0.82,1.44,1.55,,,1.26,0.41,0.61,,0.17,50,22,3,3.59,1.29,,1
2006-07-07 06:00:00,,0.4,1.48,1.75,1.32,1.89,1.99,,,1.27,0.45,0.59,,0.19,87,26,2,0.83,1.07,,0
2006-07-07 07:00:00,,0.6,2.05,1.73,1.49,2.04,2.64,,,1.13,0.5,1.33,,0.27,131,37,0,0.47,1.1,,0
2006-07-07 08:00:00,,0.5,2.05,1.86,1.51,2.11,2.72,,,1.13,0.62,1.5,,0.23,17,48,0,0.29,1.19,,0
2006-07-07 09:00:00,,0.4,1.76,1.78,0.96,1.78,2.38,,,1.33,0.54,1.98,,0.18,2,16,0,0.08,1.14,,1
2006-07-07 10:00:00,,0.3,1.76,2.62,0.97,1.25,2.38,,,1.44,0.29,1.6,,0.11,1,0,0,0,1.08,,0
2006-07-07 11:00:00,,0.2,1.51,1.87,0.71,1.23,2.16,,,0.93,0.23,1.38,,0.08,1,0,0,0,0.87,,0
2006-07-07 12:00:00,,0.1,1.34,1.89,0.73,1.08,2.17,,,0.88,0.21,1.35,,0.07,1,1,0,0.08,0.76,,0
2006-07-07 13:00:00,,0.2,1.3,1.77,0.73,0.9,1.65,,,0.56,0.26,1.72,,0.07,0,0,0,0.09,0.71,,1
2006-07-07 14:00:00,,0.2,1.22,1.8,0.69,0.9,1.69,,,,0.26,1.1,,0.07,0,0,0,0.09,0.63,,0
2006-07-07 15:00:00,,0.2,1.12,1.83,0.7,1.14,1.95,,,,0.31,1.06,,0.08,0,0,0,0.09,0.62,,0
2006-07-07 16:00:00,,0.2,1.16,1.67,0.69,1.52,2.12,,,1,0.31,1.11,,0.06,0,0,0,0.18,0.68,,1
2006-07-07 17:00:00,,0.2,1.43,1.57,0.51,1.61,1.88,,,0.79,0.26,1.51,,0.08,0,0,0,0.28,0.63,,1
2006-07-07 18:00:00,,0.3,1.28,1.44,0.6,1.45,2.2,,,0.73,0.21,0.66,,0.08,0,0,0,0.64,0.69,,1
2006-07-07 19:00:00,,0.3,1.35,1.43,0.49,1.11,2.19,,,0.73,0.25,0.73,,0.1,0,0,0,0.73,0.73,,1
2006-07-07 20:00:00,,0.4,1.26,1.88,0.57,1.24,2.56,,,0.91,0.24,1.24,,0.12,0,0,0,0.9,0.73,,1
2006-07-07 21:00:00,,0.5,1.41,3.1,0.94,1.23,2.81,,,1.19,0.32,0.88,,0.16,1,2,0,1.15,0.92,,1
2006-07-07 22:00:00,,0.5,2.37,2.11,1.33,1.56,2.32,,,0.91,0.51,1.21,,0.12,2,4,0,1.56,1.08,,1
2006-07-07 23:00:00,,0.5,2.35,2.5,0.83,1.49,1.68,,,1.84,1.17,1,,0.13,5,8,1,3.8,1.28,,1
2006-07-08 00:00:00,,0.3,1.91,2.28,0.8,1.03,1.49,,,1.06,0.35,0.65,,0.13,46,21,1,9.36,1.62,,1
2006-07-08 01:00:00,,0.4,1.7,1.82,0.79,1.01,1.57,,,1.1,0.27,0.76,,0.13,41,33,2,12.14,1.69,,1
2006-07-08 02:00:00,,0.4,1.49,1.38,0.66,0.91,1.32,,,0.83,0.51,0.69,,0.2,45,26,2,18.21,1.76,,0
2006-07-08 03:00:00,,0.5,1.34,1.12,0.85,,1.26,,,0.92,0.49,0.56,,0.26,53,30,4,20.77,1.67,,0
2006-07-08 04:00:00,,0.6,1.45,1.22,0.86,,1.06,,,0.82,0.47,0.53,,0.25,93,34,1,19.82,1.38,,0
2006-07-08 05:00:00,,0.6,1.83,1.39,0.83,0.96,1.01,,,0.75,0.41,0.55,,0.24,232,47,3,7.81,1.34,,0
2006-07-08 06:00:00,,0.5,2.17,1.68,0.89,1.58,1.2,,,0.7,0.43,0.56,,0.24,153,31,2,2.21,1.36,,0
2006-07-08 07:00:00,,0.3,2.26,1.5,1.3,1.36,1.76,,,0.74,0.49,0.85,,0.22,181,25,1,3.35,1.39,,0
2006-07-08 08:00:00,,0.3,1.78,1.77,0.72,1.57,2.44,,,0.86,0.46,1.56,,0.2,11,19,1,2.32,1.28,,0
2006-07-08 09:00:00,,0.3,1.76,1.81,0.86,1.57,2.67,,,1.09,0.42,1.53,,0.18,3,2,1,1.14,1.06,,0
2006-07-08 10:00:00,,0.3,1.48,1.69,,1.5,2.41,,,1.23,0.34,1.2,,0.12,1,0,0,1.05,0.93,,0
2006-07-08 11:00:00,,0.1,1.31,1.75,,1.13,2.19,,,1.13,0.32,0.83,,0.1,0,0,0,0.66,0.84,,0
2006-07-08 12:00:00,,0.1,1.13,1.86,0.84,0.74,2.2,,,1,0.33,0.91,,0.1,0,0,0,0.64,0.68,,0
2006-07-08 13:00:00,,0,1.12,1.73,0.74,0.99,2.07,,,,0.35,0.74,,0.11,0,0,0,0.37,0.62,,0
2006-07-08 14:00:00,,0.1,1.32,1.68,0.7,0.84,1.39,,,,0.25,0.52,,0.1,0,0,0,1.38,0.53,,0
2006-07-08 15:00:00,,1,1.1,1.68,0.51,0.84,1.22,,,0.4,0.24,0.42,,0.08,0,0,0,0.77,0.51,,0
2006-07-08 16:00:00,,1.2,1.16,1.73,0.5,0.85,1.41,,,0.65,0.33,0.34,,0.07,0,0,0,3.59,0.48,,0
2006-07-08 17:00:00,,0.7,1.26,1.55,0.41,1.12,1.22,,,0.52,0.26,0.34,,0.06,11,3,0,1.24,0.46,,0
2006-07-08 18:00:00,,0.4,1.03,1.54,0.68,0.84,1.83,,,0.58,0.24,0.38,,0.06,1,4,0,6.69,0.47,,0
2006-07-08 19:00:00,,0.2,0.86,1.33,0.81,0.94,1.73,,,0.52,0.33,0.61,,0.07,19,11,0,2.54,0.49,,0
2006-07-08 20:00:00,,0.4,1.45,1.3,0.88,1.15,1.4,,,0.71,0.48,0.63,,0.11,5,3,2,3.38,0.63,,0
2006-07-08 21:00:00,,0.8,1.57,1.42,0.89,1.41,2.31,,,0.67,0.64,0.95,,0.16,6,12,3,7.65,0.9,,
2006-07-08 22:00:00,,0.5,1.21,1.34,1.02,1.52,1.46,,,0.72,0.58,0.91,,0.17,42,10,2,14.02,0.91,,0
2006-07-08 23:00:00,,0.6,1.32,1.26,1.37,1.23,2.24,,,1.26,0.8,0.96,,0.19,131,7,2,19.75,0.77,,0
2006-07-09 00:00:00,,0.6,1.57,1.47,1,1.16,2.74,,,,1,1.36,,0.21,56,9,3,19.82,0.64,,0
2006-07-09 01:00:00,,0.4,1.31,1.31,1.1,1.15,1.74,,,,0.79,1.36,,0.18,47,10,3,11.27,0.48,,1
2006-07-09 02:00:00,,0.3,0.94,1.22,1.17,1.01,1.6,,,0.89,0.58,,,0.16,58,7,3,8.3,0.5,,0
2006-07-09 03:00:00,,0.3,1.2,1.35,1.16,0.99,1.82,,,0.72,0.53,,,0.13,143,7,3,7.44,0.46,,0
2006-07-09 04:00:00,,0.3,1.12,1.3,0.94,0.93,3.6,,,0.64,0.51,0.42,,0.14,250,15,3,6.25,0.42,,1
2006-07-09 05:00:00,,0.3,0.93,1.31,1.14,2.09,4.38,,,0.93,0.44,0.43,,0.15,132,17,4,6.48,0.42,,1
2006-07-09 06:00:00,,0.4,0.8,1.57,1.15,1.39,2.72,,,1.73,0.41,0.6,,0.17,72,15,2,4.35,0.37,,1
2006-07-09 07:00:00,,0.3,1,1.72,1.23,1.27,4.77,,,2.15,0.56,0.92,,0.17,54,19,3,3.83,0.37,,1
2006-07-09 08:00:00,,0.2,0.98,1.66,1.04,1.26,4.9,,,1.98,0.48,1.41,,0.17,17,2,3,2.75,0.38,,0
2006-07-09 09:00:00,,0.2,0.65,1.76,0.98,1.31,3.89,,,2.76,0.39,1.02,,0.13,9,1,1,1.49,0.41,,0
2006-07-09 10:00:00,,0.1,0.69,1.69,0.99,1,3.33,,,5.95,0.34,1.2,,0.09,9,0,0,0.92,0.37,,0
2006-07-09 11:00:00,,0,0.7,1.71,0.82,0.94,2.9,,,4.11,0.4,1.19,,0.09,6,0,0,0.95,0.4,,0
2006-07-09 12:00:00,,0,0.75,1.59,0.63,0.72,2.3,,,2.23,0.38,0.84,,0.1,2,0,0,0.9,0.13,,0
2006-07-09 13:00:00,,0,0.84,1.25,0.76,0.71,2.53,,,1.3,0.3,0.89,,0.09,1,0,0,1.25,0.33,,0
2006-07-09 14:00:00,,0,0.9,1.58,0.83,0.75,2.24,,,0.99,0.3,0.48,,0.07,0,1,0,1.61,0.41,,0
2006-07-09 15:00:00,,0,0.91,1.38,0.8,0.7,2.05,,,,0.31,0.61,,0.08,2,1,0,0.88,0.42,,0
2006-07-09 16:00:00,,0.1,0.85,1.68,0.67,0.68,1.75,,,,0.32,0.42,,0.08,1,0,0,0.64,0.46,,0
2006-07-09 17:00:00,,0,0.95,1.47,0.65,0.55,1.81,,,0.38,0.31,0.72,,0.12,2,1,0,0.84,0.54,,0
2006-07-09 18:00:00,,0.1,0.78,1.41,0.74,1,1.5,,,0.55,0.31,0.77,,0.16,2,2,0,0.95,0.53,,0
2006-07-09 19:00:00,,0.4,0.91,1.3,0.85,1.23,2.14,,,0.56,0.44,1.04,,0.22,19,2,0,1.19,0.78,,0
2006-07-09 20:00:00,,0.6,1.54,1.36,0.76,1.28,2.78,,,0.66,0.36,1.26,,0.33,6,4,1,1.88,0.73,,0
2006-07-09 21:00:00,,0.4,1.6,1.49,0.59,0.94,3.49,,,0.83,0.39,,,0.31,5,4,0,3.67,0.67,,0
2006-07-09 22:00:00,,0.5,1.28,1.36,0.69,1.17,4.97,,,1.03,0.46,1.39,,0.28,23,3,1,2.92,0.78,,0
2006-07-09 23:00:00,,1,0.84,1.27,0.86,2.06,3.99,,,1.63,0.41,1.75,,0.21,74,6,1,2.51,0.87,,1
2006-07-10 00:00:00,,0.7,1.02,1,0.88,1.84,2.67,,,2.1,0.33,0.74,,0.21,57,8,1,3.28,0.89,,1
2006-07-10 01:00:00,,0.9,0.78,0.94,1.11,1.08,2.68,,,1.54,0.34,0.48,,0.15,100,10,1,2.37,1.03,,1
2006-07-10 02:00:00,,1.2,0.72,0.94,0.58,,1.82,,,1.02,0.31,0.48,,0.12,215,8,1,7.16,1.11,,0
2006-07-10 03:00:00,,0.5,0.73,0.87,0.57,,1.7,,,0.87,0.33,0.39,,0.16,188,12,1,6.17,1.08,,0
2006-07-10 04:00:00,,0.8,0.93,1,0.61,,1.69,,,0.95,0.35,0.9,,0.22,184,14,1,7.17,1.02,,0
2006-07-10 05:00:00,,1,1.94,1.25,0.62,,1.74,,,0.83,0.36,0.54,,0.12,234,16,1,8.03,0.89,,0
2006-07-10 06:00:00,,0.9,2.11,1.63,0.81,,1.75,,,0.9,0.43,0.84,,0.15,166,61,1,5.43,0.94,,0
2006-07-10 07:00:00,,0.7,2.34,1.64,1.34,,2.2,,,1.02,0.66,3.09,,0.19,126,76,1,4.31,1.12,,0
2006-07-10 08:00:00,,0.7,2.68,1.7,1.08,,2.47,,,1.05,0.75,4.21,,0.19,20,53,2,3.68,1.41,,0
2006-07-10 09:00:00,,0.5,2.52,1.74,,0.77,2.23,,,1.16,0.68,2.88,,0.16,10,39,2,2.28,1.16,,0
2006-07-10 10:00:00,,0.2,1.64,1.7,,1.04,1.84,,,0.78,0.44,2.6,,0.13,10,15,0,1.43,0.97,,0
2006-07-10 11:00:00,,0.2,1.29,1.63,0.83,1.01,1.7,,,0.43,0.26,2.02,,0.09,7,2,1,1.02,0.8,,0
2006-07-10 12:00:00,,0.1,1.56,1.59,0.74,0.91,1.44,,,,0.22,1.52,,0.07,3,0,1,1.03,0.67,,0
2006-07-10 13:00:00,,0,1.27,1.68,0.59,1.1,1.71,,,,0.26,1.28,,0.07,2,0,0,1.01,0.57,1,0
2006-07-10 14:00:00,,0,1.07,1.66,0.75,1.33,2.11,,,,0.22,,,0.07,1,0,0,0.93,0.49,0,0
2006-07-10 15:00:00,,0.1,1.52,1.65,0.7,1.38,1.78,,,,0.26,,,0.05,0,0,0,0.67,0.5,0,0
2006-07-10 16:00:00,,0.1,1.58,1.58,0.65,1.13,2.74,,,,0.33,,,0.06,0,0,0,2.05,0.64,0,0
2006-07-10 17:00:00,,0.2,1.81,1.46,0.52,1.1,1.6,,,,0.31,,,0.06,2,0,0,2.07,0.58,1,0
2006-07-10 18:00:00,,0.2,2.09,1.39,0.51,1.55,5.86,,,,0.33,,,0.08,1,0,0,2.7,0.64,0,1
2006-07-10 19:00:00,,0.1,1.89,1.22,0.49,1.39,3.3,,,,0.44,,,0.11,2,0,0,1.54,0.66,0,1
2006-07-10 20:00:00,,0.3,2.07,1.34,0.47,1.16,2.79,,,,0.51,,,0.14,2,0,1,1.23,0.55,0,1
2006-07-10 21:00:00,,0.5,2.35,1.23,0.78,2.13,2.14,,,,0.76,,,0.15,1,0,2,2,0.53,0,1
2006-07-10 22:00:00,,0.9,0.94,1.24,1.1,1.89,3.57,,,,0.85,,,0.17,19,1,2,4.59,0.55,0,1
2006-07-10 23:00:00,,0.7,0.92,1.09,1.11,1.71,4.56,,,,0.9,,,0.25,24,4,2,5.67,0.71,0,1
2006-07-11 00:00:00,,0.6,0.92,1.18,0.84,1.64,3.79,,,,0.77,,,0.23,13,2,1,11.52,0.84,0,1
2006-07-11 01:00:00,,0.8,0.94,1.27,0.77,1.28,2.32,,,,0.5,,,0.2,14,1,1,8.74,0.54,0,0
2006-07-11 02:00:00,,0.6,0.91,1.15,0.56,1.03,1.59,,,,0.58,,,0.2,13,0,1,15.75,0.78,0,0
2006-07-11 03:00:00,,0.5,0.97,1.07,0.53,0.71,1.64,,,,0.61,,,0.19,188,1,2,26.01,0.78,0,0
2006-07-11 04:00:00,,0.5,0.85,1.21,0.65,0.74,1.54,,,,0.6,,,0.17,230,4,2,15.92,0.92,0,0
2006-07-11 05:00:00,,0.4,1.25,1.39,0.57,0.77,1.53,,,,0.6,,,0.18,229,5,2,8.14,0.87,0,0
2006-07-11 06:00:00,,0.5,1.06,1.36,0.79,1.1,1.57,,,,0.76,,,0.25,187,10,1,4.38,0.89,0,0
2006-07-11 07:00:00,,0.5,0.98,1.67,1.12,1.43,1.78,,,,0.84,,,0.26,198,8,1,2.93,0.78,1,0
2006-07-11 08:00:00,,0.5,1.1,1.66,4.48,1.47,1.82,,,,0.82,,,0.28,39,13,1,1.59,0.76,1,0
2006-07-11 09:00:00,,0.4,1.07,1.62,1.03,1.36,1.83,,,,0.58,,,0.3,19,9,0,0.66,0.71,1,1
2006-07-11 10:00:00,,0.5,1.04,1.61,1.06,1.46,2.84,,,,0.45,,,0.2,7,7,0,0.52,0.56,1,1
2006-07-11 11:00:00,,0.6,1.07,1.65,1.21,1.04,2.68,,,,0.28,,,0.12,3,1,0,0.51,0.45,0,0
2006-07-11 12:00:00,,0.4,0.94,1.59,0.97,0.71,2.18,,,,0.31,,,0.08,1,0,0,0.48,0.4,0,1
2006-07-11 13:00:00,,0.1,1.62,1.6,0.85,1.24,1.81,,,,0.27,,,0.09,1,0,0,0.48,0.44,0,1
2006-07-11 14:00:00,,0.1,1.36,1.66,0.86,1.44,1.9,,,,0.32,,,0.1,3,2,0,0.48,0.49,0,0
2006-07-11 15:00:00,,0.3,1.26,1.62,0.9,1.27,1.82,,,,0.29,,,0.1,0,5,0,0.41,0.51,0,0
2006-07-11 16:00:00,,0.2,1.44,1.63,0.87,1.21,2.19,,,,0.31,,,0.13,2,3,0,0.51,0.47,0,0
2006-07-11 17:00:00,,0.3,1.37,1.43,0.54,1.27,2.14,,,,0.25,,,0.15,3,4,0,0.75,0.51,0,1
2006-07-11 18:00:00,,0.4,1.36,1.49,0.69,1.55,1.97,,,,0.27,,,0.11,3,1,0,1.15,0.57,0,0
2006-07-11 19:00:00,,0.4,1.58,1.2,0.7,1.72,1.78,,,,0.31,,,0.15,1,11,0,0.67,0.52,0,0
2006-07-11 20:00:00,,0.8,1.24,1.23,0.78,1.83,1.62,,,,0.33,,,0.19,0,15,0,4.11,0.59,1,1
2006-07-11 21:00:00,,1.3,1.2,1.27,1.01,1.62,2.49,,,,0.45,,,0.28,6,20,0,2.2,0.57,1,1
2006-07-11 22:00:00,,1.6,2.32,1.4,1.38,2.06,3.47,,,,0.42,,,0.21,52,35,1,2.49,0.57,2,1
2006-07-11 23:00:00,,1.5,2.9,1.25,1.44,2.6,,,,,0.5,,,0.18,71,36,4,1.39,0.7,2,1
2006-07-12 00:00:00,,0.9,2.89,,0.89,,3.41,,,,0.59,,,0.13,223,17,1,2.16,0.67,2,1
2006-07-12 01:00:00,,0.9,2.35,1.19,0.75,,1.38,,,,0.43,,,0.12,227,31,7,1.61,0.72,2,1
2006-07-12 02:00:00,,0.6,1.53,1.32,0.81,1.05,2.03,,,,0.33,,,0.12,75,18,5,9.68,0.92,1,0
2006-07-12 03:00:00,,0.6,1.24,1.55,0.8,0.86,1.6,,,,0.41,,,0.14,39,5,5,6.61,0.96,1,0
2006-07-12 04:00:00,,0.8,0.87,1.65,0.74,0.87,1.91,,,,0.45,,,0.19,84,7,9,4.82,0.86,0,0
2006-07-12 05:00:00,,1.1,0.9,1.63,0.57,0.93,2.25,,,,0.45,,,0.17,114,10,8,10.37,0.74,0,0
2006-07-12 06:00:00,,0.9,1.01,1.5,0.73,1.04,3.32,,,,0.49,,,0.16,185,14,4,9.74,0.74,0,0
2006-07-12 07:00:00,,0.6,1.54,1.69,0.94,1.3,3.33,,,,0.51,,,0.19,23,10,0,2.1,0.69,0,0
2006-07-12 08:00:00,,0.7,2.1,1.93,,1.77,3.32,,,,0.46,,,0.18,35,4,2,1.05,1,0,0
2006-07-12 09:00:00,,1,2.22,1.87,,1.51,3.45,,,,0.37,,,0.12,2,0,1,0.59,0.84,0,0
2006-07-12 10:00:00,,0.5,1.78,1.71,0.84,1.33,2.71,,,,0.3,,,0.09,1,0,0,0.64,0.61,0,0
2006-07-12 11:00:00,,0.5,1.63,1.66,0.7,2.25,1.6,,,,0.24,,,0.08,0,0,0,0.56,0.55,0,0
2006-07-12 12:00:00,,0.5,1.29,1.5,0.84,2.43,3.12,,,,0.25,,,0.08,1,0,0,0.47,0.5,0,1
2006-07-12 13:00:00,,0.5,1.11,1.7,0.92,1.97,2.53,,,,0.25,,,0.08,0,0,0,0.55,0.6,0,1
2006-07-12 14:00:00,,0.3,1.07,1.62,1.02,1.76,2.05,,,,0.23,,,0.07,0,0,0,0.61,0.62,0,1
2006-07-12 15:00:00,,0.3,1.05,1.57,1.41,2.08,2.18,,,,0.31,,,0.07,0,0,0,0.47,0.6,0,0
2006-07-12 16:00:00,,0.3,1.11,1.66,1.08,2.32,2.67,,,,0.31,,,0.11,0,0,0,0.5,0.56,0,0
2006-07-12 17:00:00,,0.4,1.05,1.75,0.82,2.34,2.96,,,,0.31,,,0.1,0,0,0,0.7,0.52,0,1
2006-07-12 18:00:00,,0.4,1.27,1.66,0.96,1.61,2.34,,,,0.31,,,0.09,1,0,0,0.41,0.45,0,1
2006-07-12 19:00:00,,0.4,1.14,1.34,0.66,1.7,1.83,,,,0.5,,,0.09,38,0,0,0.81,0.48,0,1
2006-07-12 20:00:00,,0.4,0.95,1.33,0.65,1.8,1.56,,,,0.79,,,0.17,32,0,0,2.27,0.49,0,0
2006-07-12 21:00:00,,0.5,0.88,1.4,0.67,1.51,1.72,,,,0.33,,,0.22,20,0,0,3.47,0.57,1,1
2006-07-12 22:00:00,,0.4,0.82,1.84,0.44,1.46,1.82,,,,0.4,,,0.27,1,0,0,2.34,0.7,1,0
2006-07-12 23:00:00,,0.7,1.16,2.27,0.56,1.48,1.65,,,,0.5,,,0.15,1,0,2,1.88,0.64,1,0
2006-07-13 00:00:00,,0.5,0.8,2.05,0.45,1.09,1.62,,,,0.41,,,0.13,1,0,4,13.52,0.55,1,1
2006-07-13 01:00:00,,0.5,0.85,1.92,0.47,0.87,1.63,,,,0.46,,,0.13,1,0,2,4.21,0.52,1,0
2006-07-13 02:00:00,,0.5,0.92,1.7,0.38,0.8,1.59,,,,0.39,,,0.14,0,0,2,5.11,0.55,0,0
2006-07-13 03:00:00,,0.4,0.91,1.59,0.51,0.72,1.84,,,,0.5,,,0.15,0,0,2,2.66,0.54,0,0
2006-07-13 04:00:00,,0.4,0.87,1.78,0.73,0.7,1.81,,,,0.87,,,0.13,1,0,5,3.01,0.58,0,0
2006-07-13 05:00:00,,0.5,0.91,2.05,0.51,0.83,1.83,,,,0.74,,,0.13,9,0,2,2.26,0.56,0,0
2006-07-13 06:00:00,,0.6,0.97,2.2,0.59,1.26,1.74,,,,0.8,,,0.12,11,0,4,2.94,0.69,1,0
2006-07-13 07:00:00,,0.5,0.97,1.59,0.69,1.49,1.78,,,,0.71,,,0.13,8,0,0,1.4,0.7,0,0
2006-07-13 08:00:00,,0.8,1.23,1.84,0.86,1.42,2.2,,,,0.68,,,0.15,9,1,0,1.12,0.67,1,0
2006-07-13 09:00:00,,0.4,1.34,1.65,0.65,1.22,2.4,,,,0.41,,,0.16,8,3,0,0.64,0.6,1,0
2006-07-13 10:00:00,,0.5,1.22,1.64,0.57,1.03,2.12,,,,0.34,,,0.13,4,6,0,0.38,0.56,0,1
2006-07-13 11:00:00,,0.4,1.18,1.57,0.5,1.48,2.04,,,,0.29,,,0.12,23,7,0,0.46,0.62,0,1
2006-07-13 12:00:00,,0.1,0.79,1.63,0.65,1.17,2.44,,,,0.26,,,0.1,17,9,0,0.41,0.54,0,0
2006-07-13 13:00:00,,0.1,,1.5,0.53,1.46,2.43,,,,0.28,,,0.09,4,4,0,0.42,0.54,0,0
2006-07-13 14:00:00,,0.1,1.11,1.65,0.44,1.86,2.49,,,,0.22,,,0.09,4,1,0,0.39,0.52,0,
2006-07-13 15:00:00,,0.1,0.89,1.32,0.7,1.56,2.78,,,,0.28,,,0.09,4,3,0,0.36,0.51,0,
2006-07-13 16:00:00,,0.2,0.81,1.61,0.82,2.53,3.12,,,,0.31,,,0.26,3,3,0,0.44,0.47,0,
