Kod stacji,LdLodzWIOSARubinst,LdLodzWIOSAZachodn,LuZgoraWIOS_AUT,MzPlockPKN,MzPlockPKN1,MzPlockPKN2,MzPlockPKN3,MzPlockReja,MzRadomTochter,MzWarNiepodKom,MzWarszUrsynow,OpKkozle1a,OpZdze2a,SlZabrzZabr_sklod,WpWKP002,ZpSzczecin002
Wskaźnik,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6
Czas uśredniania,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g
2005-04-05 09:00:00,1.65,1.16,0.1,2.1,1.75,2.07,2.13,0.8,,2.97,1.87,1,1,,,2
2005-04-05 10:00:00,1.35,0.91,0,1.79,1.48,1.9,1.83,0.64,,,1.33,0,0,,,2
2005-04-05 11:00:00,1.02,0.81,0,1.66,1.2,1.93,1.31,0.61,,,1.01,0,0,,,1.8
2005-04-05 12:00:00,1.31,0.87,0,1.64,1.23,1.51,1.51,0.54,,1.12,0.94,0,0,,,1.5
2005-04-05 13:00:00,1.18,0.78,0,1.53,1.04,1.56,1.24,0.4,,1.11,0.96,0,0,,,1.3
2005-04-05 14:00:00,1.1,1.02,0,1.38,0.75,1.33,1.08,0.36,,0.91,0.88,0,0,,,1
2005-04-05 15:00:00,0.77,0.81,0.1,1.45,0.75,1.54,0.7,0.33,,1.08,0.84,0,0,,0,
2005-04-05 16:00:00,0.68,0.62,0.1,1.42,1,1.65,0.57,0.37,,1.22,0.78,0,0,,0,
2005-04-05 17:00:00,0.72,0.93,0,1.42,0.93,1.03,0.26,0.4,,0.93,0.64,0,0,,0,
2005-04-05 18:00:00,1.18,0.91,0.1,1.62,0.63,0.61,0.45,0.46,,0.91,0.77,0,0,,0,
2005-04-05 19:00:00,1.63,0.99,0.1,1.89,1.27,0.93,0.75,0.81,,1.53,1.07,0,0,,0,
2005-04-05 20:00:00,1.63,1.15,0.1,2.2,0.51,1.47,0.8,0.93,,2.48,1.83,0,0,,0,
2005-04-05 21:00:00,1.81,1.18,0,1.83,2.2,2,1.86,0.74,,2.4,2.9,0,0,,0,
2005-04-05 22:00:00,1.63,1.2,0,5.19,1.74,1.18,3.47,2.8,,2.53,,0,0,,0,
2005-04-05 23:00:00,1.15,0.93,0,2.68,1.12,1.46,17.36,2.58,,2.07,,0,0,,0,
2005-04-06 00:00:00,1.31,,0,1.46,1,1.47,8.28,2.12,,1.2,2.02,0,0,,0,
2005-04-06 01:00:00,1.01,0.56,0,2.95,0.79,1.19,4.6,2.38,,0.45,0.74,1,0,,0,
2005-04-06 02:00:00,0.76,0.59,0,4.45,0.21,1.25,9.04,2.03,,0.28,0.52,1,0,,0,
2005-04-06 03:00:00,0.71,0.47,0,1.19,0.36,0.97,13.44,1.17,,0.3,0.49,0,0,,0,
2005-04-06 04:00:00,0.65,0.43,0,1.07,1.14,0.82,1.04,0.3,,0.25,0.52,0,0,,0,
2005-04-06 05:00:00,0.67,0.44,0,1.15,4.35,1.11,0.69,0.33,,0.28,0.53,0,0,,0,
2005-04-06 06:00:00,0.72,0.54,0,1.49,3.54,1.25,1.92,0.35,,0.43,0.56,0,0,,0,
2005-04-06 07:00:00,1.33,,0.1,1.45,2.42,1.11,1.24,0.42,,1.13,0.85,0,0,,0,
2005-04-06 08:00:00,1.51,,0.1,1.33,1.63,0.68,0.61,0.49,,1.86,1.01,0,0,,0,
2005-04-06 09:00:00,1.16,0.94,0.1,1,1.86,0.8,0.71,,,2.09,0.97,0,0,,0,
2005-04-06 10:00:00,0.92,0.83,0,1.02,1.1,0.85,0.43,,,1.73,0.7,0,0,,0,2
2005-04-06 11:00:00,0.83,0.88,0,1.1,0.94,0.76,0.37,0.35,,1.18,0.61,1,0,,0,1.8
2005-04-06 12:00:00,0.75,0.58,0,1.03,1.55,0.89,1.2,0.4,,1.37,0.53,2,0,,0,1
2005-04-06 13:00:00,0.65,0.52,0,1.06,0.66,0.91,0.5,0.36,,1.38,0.54,0,1,,0,1
2005-04-06 14:00:00,0.71,0.54,0,1.02,0.57,0.65,0.4,0.4,,1.22,0.49,0,0,,0,1
2005-04-06 15:00:00,0.71,0.52,0,1.01,0.58,0.89,0.37,,,1.11,0.52,0,0,,0,1
2005-04-06 16:00:00,0.7,0.65,0,1.09,0.77,0.89,0.26,,,2.03,0.5,0,0,,0,0.5
2005-04-06 17:00:00,0.53,0.77,0,1.11,0.23,0.41,0.26,0.41,,2.23,0.56,0,0,,0,1
2005-04-06 18:00:00,0.57,0.81,0,1.15,0.23,0.62,0.33,0.47,,1.88,0.78,0,0,,0,1
2005-04-06 19:00:00,0.71,0.95,0.1,1.65,0.23,0.26,0.63,0.54,,1.66,0.94,0,0,,0,1
2005-04-06 20:00:00,1.07,1.63,0,2.05,0.23,1.08,0.43,0.95,,1.24,1.12,0,5,,0,1
2005-04-06 21:00:00,2.12,1.79,0.1,2.03,0.23,3.1,1.89,1.17,,0.93,1.26,0,10,,1,1
2005-04-06 22:00:00,1.78,1.59,0.1,1.94,0.23,3.38,1.78,1.07,,0.97,1.08,0,5,,0,1
2005-04-06 23:00:00,,1.44,0,1.5,0.23,2.16,1.71,0.73,,0.67,1.13,1,7,,0,1
2005-04-07 00:00:00,,,0,1.49,0.23,1.63,1.1,0.61,,0.57,1,10,5,,0,0.3
2005-04-07 01:00:00,1.51,0.87,0,1.59,0.23,1.62,1.3,0.65,,0.6,1.05,10,6,,0,0
2005-04-07 02:00:00,1.48,0.89,0,1.64,0.23,1.76,1.36,0.69,,0.62,1.12,9,7,,0,0.2
2005-04-07 03:00:00,1.57,0.89,0,1.54,0.23,1.86,1.47,0.67,,0.63,1.16,12,5,,0,0.6
2005-04-07 04:00:00,1.3,0.88,0,1.63,0.23,1.8,1.6,0.65,,0.69,1.08,9,6,,0,0
2005-04-07 05:00:00,1.19,0.88,0,1.63,0.23,1.73,1.55,0.67,,0.67,1.16,1,4,,0,0
2005-04-07 06:00:00,1.37,0.94,0,1.94,0.23,1.75,1.32,0.72,,0.74,1.23,1,1,,0,0
2005-04-07 07:00:00,1.61,1.23,0.1,2.24,0.23,1.84,1.75,0.89,,1.02,1.63,0,0,,1,0
2005-04-07 08:00:00,1.82,1.49,0.1,2.15,0.23,,2,0.98,,2.45,1.45,0,0,,2,0.9
2005-04-07 09:00:00,1.75,1.34,0,2.4,0.23,2.04,2.28,1.28,,,1.44,0,0,,1,1.8
2005-04-07 10:00:00,1.62,1.11,0.1,2.59,0.23,2.47,2.13,1.36,,,1.39,0,0,,1,1.2
2005-04-07 11:00:00,0.9,0.92,0,2.12,0.23,2.49,2.66,1.24,,1.76,1.16,0,0,,0,1.6
2005-04-07 12:00:00,1.12,0.68,0,1.25,0.23,1.81,1.81,0.81,,1.26,1.06,0,0,,0,2
2005-04-07 13:00:00,1.2,0.64,0,0.93,0.23,1.16,0.86,0.37,,1.39,1.14,0,0,,0,1.6
2005-04-07 14:00:00,1.15,0.64,0.1,0.89,10.53,0.94,0.38,0.5,,1.4,1.18,0,0,,0,1.5
2005-04-07 15:00:00,0.99,0.63,0.1,0.87,0.49,0.28,0.28,0.21,,1.43,1.13,0,0,,0,1
2005-04-07 16:00:00,1.45,0.91,0.1,0.81,0.21,0.53,0.26,0.45,,1.73,0.96,0,0,,0,1
2005-04-07 17:00:00,1.54,1.04,0,0.9,0.22,0.68,0.26,0.43,,1.67,0.85,0,0,,0,1
2005-04-07 18:00:00,1.28,0.93,0,1.15,0.22,0.97,0.26,0.52,,1.99,1.1,0,0,,0,1
2005-04-07 19:00:00,1.6,1.32,0,1.31,0.34,0.9,0.42,0.61,1.65,2.05,1.39,0,0,,0,1
2005-04-07 20:00:00,1.54,1.26,0,1.72,0.71,0.79,1.05,0.76,1.28,1.9,1.85,0,0,,1,0.3
2005-04-07 21:00:00,2.05,1.37,0,1.96,1.06,1.71,1.09,0.94,1.3,2.72,,0,0,,1,1
2005-04-07 22:00:00,1.85,1.41,0,2.11,1.21,1.53,1.49,0.86,1.24,2.27,,0,0,,0,0.8
2005-04-07 23:00:00,1.82,1.3,0,2.07,1.38,1.56,1.49,0.85,1.25,1.78,1.4,0,0,,0,0.2
2005-04-08 00:00:00,1.45,0.8,0,1.62,1.45,1.7,1.8,0.64,1.1,1.26,1.18,1,0,,0,1
2005-04-08 01:00:00,1.57,0.97,0,1.18,1.36,1.41,1.34,0.38,1.12,1.29,1.12,0,1,,0,0.3
2005-04-08 02:00:00,1.59,0.94,0,0.95,0.8,0.44,0.5,0.22,0.98,0.82,1.2,15,5,,0,0.3
2005-04-08 03:00:00,1.44,0.86,0,1.02,1.07,0.37,0.28,0.57,0.9,0.8,1.19,87,1,,0,0
2005-04-08 04:00:00,1.47,0.87,0,1.13,0.55,0.28,0.26,0.29,0.87,0.7,1.14,67,8,,0,0
2005-04-08 05:00:00,1.28,1.04,0,1.12,0.47,0.25,0.39,0.37,0.85,0.72,1.1,46,4,,0,0
2005-04-08 06:00:00,1.57,,0,1.39,3.16,0.73,0.53,0.57,0.92,0.59,1.17,5,5,,0,0
2005-04-08 07:00:00,1.82,,0,1.75,1.69,0.8,1.25,0.72,1.39,0.58,1.18,0,2,,0,0.7
2005-04-08 08:00:00,1.77,1.37,0,2.28,5.61,1.72,,,1.21,0.52,1.11,0,0,,0,0.1
2005-04-08 09:00:00,1.96,1.63,0,2.68,5.14,2.09,,0.98,1.27,0.62,1.15,0,0,,0,0.5
2005-04-08 10:00:00,1.43,1.16,0,2.66,5.22,1.98,,0.96,1.26,0.65,1.1,0,0,,0,1
2005-04-08 11:00:00,1.2,0.89,0,2.38,1.82,2.14,,0.93,1.21,0.63,0.95,0,0,,0,1
2005-04-08 12:00:00,1.23,0.79,0,2.05,2.22,1.43,,0.7,1.03,0.64,0.87,0,0,,0,0.1
2005-04-08 13:00:00,1.12,0.74,0,1.86,1.71,1.13,,0.6,1.02,0.59,0.78,0,0,,0,0
2005-04-08 14:00:00,0.94,0.76,0,1.9,0.93,1.2,,0.7,1.14,0.6,0.81,0,0,,0,0.3
2005-04-08 15:00:00,1.05,0.75,0,1.75,1.08,1.63,,0.81,1.03,0.81,0.93,0,0,,0,0
2005-04-08 16:00:00,0.99,0.59,0,1.63,1.01,1.31,,0.56,0.96,1.09,0.73,0,0,,0,0
2005-04-08 17:00:00,0.91,0.65,0,1.78,0.91,1.34,,0.48,0.92,0.87,0.99,0,0,,0,0.5
2005-04-08 18:00:00,1.25,0.7,0,1.9,1.02,1.38,,0.55,0.88,0.96,1.03,0,0,,0,0.3
2005-04-08 19:00:00,1.25,0.75,0.1,2.08,1.06,1.27,,0.79,1.02,1.07,1.52,0,0,,1,0.7
2005-04-08 20:00:00,1.43,0.9,0.1,1.89,1.51,1.17,,0.91,1.97,1.85,1.71,0,0,,0,1
2005-04-08 21:00:00,1.33,0.98,0,1.61,2.98,1.05,,0.54,1.29,1.53,1.85,1,0,,0,1.4
2005-04-08 22:00:00,,1.02,0,1.53,,1.05,,0.48,1.35,2.77,2.41,0,0,,0,2
2005-04-08 23:00:00,,1.03,0,2.15,1.37,1.13,,0.68,1.27,2.96,2.42,0,0,,0,1.3
2005-04-09 00:00:00,1.03,0.58,0,2.5,1.12,1.33,,0.67,1.36,1.89,2.65,0,0,,0,1.4
2005-04-09 01:00:00,0.9,0.69,0,1.36,0.55,0.43,,0.29,1.39,0.88,1.97,0,0,,0,2
2005-04-09 02:00:00,0.88,0.53,0,2.24,0.72,0.25,,0.35,1.54,0.78,1.18,0,0,,0,1.1
2005-04-09 03:00:00,0.66,0.44,0,2.38,0.4,0.53,,0.39,1.13,0.64,1.31,0,0,,0,0.7
2005-04-09 04:00:00,0.37,0.36,0,4.31,0.42,0.25,,0.52,0.95,0.66,1.34,0,0,,0,0.3
2005-04-09 05:00:00,0.33,0.33,0,6.98,0.31,0.39,,0.29,0.81,0.69,1.27,0,0,,0,0
2005-04-09 06:00:00,0.41,0.38,0,4.61,0.38,0.38,,1.2,0.78,0.63,1.19,0,0,,0,0
2005-04-09 07:00:00,0.62,0.49,0,1.82,0.22,0.25,,2.51,0.96,,1.77,0,0,,0,0
2005-04-09 08:00:00,0.76,0.5,0.1,1.95,0.22,0.6,,1.65,1.03,,1.88,0,0,,0,0
2005-04-09 09:00:00,0.92,0.58,0.1,3.69,0.53,0.78,,2.21,1.2,1.41,1.25,0,0,,0,0.5
2005-04-09 10:00:00,1,0.64,0.1,2.19,0.34,0.86,,2.4,1.22,1.33,0.91,0,0,,0,0.5
2005-04-09 11:00:00,0.99,0.78,0,6.09,0.26,0.86,,0.63,1.3,1.44,0.95,0,0,,0,1
2005-04-09 12:00:00,1.15,0.97,0,5.22,0.5,1.07,,0.8,1.05,1.33,0.89,0,0,,0,1
2005-04-09 13:00:00,1.37,0.98,0,3.67,0.5,1.18,,1.94,0.81,1.22,0.9,0,0,,0,1.3
2005-04-09 14:00:00,1.49,1.22,0,5.68,0.36,1.1,,0.5,0.93,1.31,0.83,0,0,,0,1
2005-04-09 15:00:00,1.18,1.1,0,4.3,0.73,0.82,,0.44,1.09,1.27,0.75,0,0,,0,1
2005-04-09 16:00:00,1.31,0.97,0,5.76,0.56,0.96,,0.4,1.32,1.31,0.76,0,0,,0,1
2005-04-09 17:00:00,1.43,1.09,0,2.21,0.48,1.17,,0.39,1.52,0.96,0.7,0,0,,0,1
2005-04-09 18:00:00,1.51,0.83,0,1.78,0.78,1.93,,0.47,1.76,1.2,0.76,0,0,,0,1
2005-04-09 19:00:00,1.48,0.82,0,1.29,0.69,1.09,,0.48,1.66,0.99,0.78,0,0,,0,1
2005-04-09 20:00:00,1.63,1.02,0,1.08,1.17,1.49,,0.44,1.65,0.97,,0,0,,0,1
2005-04-09 21:00:00,1.54,0.94,0.1,1.08,0.73,0.97,,0.42,1.35,0.73,0.95,0,0,,0,1.4
2005-04-09 22:00:00,1.06,0.74,0,1.65,0.52,1.68,,0.48,1.4,0.86,0.87,0,0,,0,1.8
2005-04-09 23:00:00,0.89,0.69,0,1.2,0.86,0.73,,0.53,1.29,0.94,0.86,0,0,,0,1.3
2005-04-10 00:00:00,0.84,1.65,0,1.1,0.91,0.97,,0.4,1.03,0.93,0.78,0,0,,0,1.3
2005-04-10 01:00:00,0.74,0.53,0,1.05,0.65,1.31,,0.33,0.91,0.43,0.69,0,0,,0,1
2005-04-10 02:00:00,0.83,0.48,0,0.93,0.48,0.51,,0.34,0.76,0.37,0.47,0,0,,0,0.1
2005-04-10 03:00:00,0.67,0.47,0,0.79,0.22,0.74,,0.26,0.71,0.4,0.45,0,0,,0,0
2005-04-10 04:00:00,0.87,0.52,0,1.36,0.42,0.43,,0.26,0.5,0.42,0.46,0,0,,0,0
2005-04-10 05:00:00,0.76,,0,1.02,0.34,1.04,,0.3,0.52,0.31,0.47,0,0,,0,0
2005-04-10 06:00:00,0.81,0.49,0,0.95,0.43,0.92,,,0.5,0.33,0.48,0,0,,0,0
2005-04-10 07:00:00,0.8,0.55,0,0.9,0.46,0.79,,,0.51,0.4,0.57,0,0,,0,0
2005-04-10 08:00:00,1.02,0.6,0,1.21,0.54,0.56,,0.69,0.59,0.59,0.55,0,0,,0,0
2005-04-10 09:00:00,1.2,0.69,0.1,1.28,0.78,1.17,,0.55,0.72,0.6,0.52,0,0,,0,0
2005-04-10 10:00:00,1.16,0.78,0,1.35,0.69,1.01,,0.52,0.67,0.87,0.56,0,0,,0,0.3
2005-04-10 11:00:00,1.27,0.8,0,1.24,0.69,2.9,,0.45,0.8,0.93,0.63,0,0,,0,1
2005-04-10 12:00:00,1.1,0.82,0,1.31,1.96,1.66,,0.34,0.79,0.87,0.64,0,0,,0,0.8
2005-04-10 13:00:00,0.99,0.78,0.1,1.08,0.59,0.94,,0.3,0.82,1.19,0.79,0,0,,0,0.7
2005-04-10 14:00:00,0.92,0.66,0,1.15,0.22,0.62,,0.35,0.74,1.01,0.87,0,0,,0,0.6
2005-04-10 15:00:00,0.96,0.65,0,1.08,0.36,0.94,,0.33,1.06,1.31,0.75,0,0,,0,0.3
2005-04-10 16:00:00,0.86,0.69,0,1.13,0.35,0.63,,0.34,0.85,1.54,0.58,0,0,,0,0
2005-04-10 17:00:00,0.91,0.65,0,1.07,0.22,0.82,,0.35,0.96,1.09,0.6,0,0,,0,0
2005-04-10 18:00:00,1,0.65,0.1,1.05,0.22,0.41,,0.33,1.07,0.91,0.66,0,0,,0,0.7
2005-04-10 19:00:00,0.89,0.78,0.1,1.61,0.44,0.95,,0.45,1.16,0.94,0.75,0,0,,0,1
2005-04-10 20:00:00,1.12,0.93,0.1,1.71,1.62,1.08,,0.66,1.45,0.95,0.81,0,0,,1,1
2005-04-10 21:00:00,,1.72,0.1,1.57,0.9,9.68,,0.5,1.33,1.05,0.87,1,0,,2,1
2005-04-10 22:00:00,,1.59,0.1,1.73,1.12,1.06,,0.65,1.23,1.07,0.83,0,0,,2,1
2005-04-10 23:00:00,2.02,2.07,0.1,1.48,1.41,1.22,,0.68,1.22,0.84,0.84,1,0,,2,1
2005-04-11 00:00:00,2.78,,0,1.42,2.24,1.27,,0.56,1.54,0.69,0.91,6,1,,1,0.3
2005-04-11 01:00:00,2.37,1.25,0,1.63,1.23,1.66,,0.6,1.29,0.72,1.11,11,1,,0,0
2005-04-11 02:00:00,2.19,1.39,0,1.31,1.15,1.64,,0.49,1.05,0.52,1.17,47,1,,0,0
2005-04-11 03:00:00,1.71,1.24,0,1.35,1.96,1.47,,0.46,1.05,0.58,1.17,58,1,,0,0
2005-04-11 04:00:00,1.51,1.04,0,1.54,1.44,1.48,,0.51,1.37,0.86,1.12,144,1,,0,0
2005-04-11 05:00:00,1.31,0.96,0,1.41,1.09,1.63,,0.9,1.44,0.93,1.17,154,1,,0,0
2005-04-11 06:00:00,1.4,1,0,2,1.25,1.53,,1.21,2.63,,1.27,125,4,,0,0
2005-04-11 07:00:00,2.73,1.39,0.1,2.05,1.39,1.64,,1.53,1.72,,1.7,85,7,,1,0.5
2005-04-11 08:00:00,2.4,1.93,0.1,2.16,1.64,,,1.48,1.6,4.1,2.28,62,7,,0,1
2005-04-11 09:00:00,,1.92,0,2.32,1.62,1.98,2.49,1.19,0.97,3.66,1.78,35,6,,0,1.5
2005-04-11 10:00:00,,1.83,0,1.41,1.53,1.64,1.85,0.56,0.61,2.91,1.19,8,2,,0,1
2005-04-11 11:00:00,0.67,1.18,0,1.23,0.81,1.71,0.99,0.48,0.6,1.7,0.81,2,0,,0,0.8
2005-04-11 12:00:00,0.65,0.82,0,1.16,0.7,1.43,0.8,0.51,0.61,1.44,0.71,1,0,,0,1
2005-04-11 13:00:00,0.9,0.76,0,1.09,0.75,0.85,0.75,0.41,0.47,1.54,0.54,0,0,,0,1
2005-04-11 14:00:00,1.05,0.75,0.1,1,1.97,0.56,0.67,0.37,0.55,1.35,0.52,0,0,,0,1
2005-04-11 15:00:00,,0.79,0,1.02,3.03,0.88,0.38,0.36,0.53,0.88,0.51,0,0,,0,0.6
2005-04-11 16:00:00,,0.68,0,1.07,2.53,0.56,0.26,0.37,0.63,1.2,0.51,0,0,,0,1
2005-04-11 17:00:00,,0.7,0,1.1,1.18,0.25,0.37,0.36,0.52,1.11,0.6,0,0,,0,1
2005-04-11 18:00:00,,0.78,0,1.13,1.1,0.26,0.26,0.36,0.99,1.04,0.65,0,0,,0,1
2005-04-11 19:00:00,,0.81,0,1.16,0.94,0.47,0.38,0.46,1.16,1.24,,1,0,,0,1
2005-04-11 20:00:00,,1.34,0.1,1.66,1.23,0.57,0.68,0.88,2.15,2.17,1.32,1,0,,1,1
2005-04-11 21:00:00,,2.05,0.1,1.9,2.24,0.97,1.88,1.16,4.32,2.3,1.79,1,0,,3,1.4
2005-04-11 22:00:00,,1.53,0.1,1.47,1.11,1.18,1.55,0.93,5.98,2.62,1.86,1,0,,3,1.5
2005-04-11 23:00:00,,1.23,0.1,1.47,8.61,1.14,1.63,0.61,3.64,2.29,1.5,2,0,,3,1.5
2005-04-12 00:00:00,,,0,1.53,11.33,1.51,1.82,0.57,2.54,1.45,1.48,15,0,,1,1.3
2005-04-12 01:00:00,,1.05,0,1.59,5.44,1.55,1.41,0.63,2.11,1.09,1.4,18,0,,1,1
2005-04-12 02:00:00,,0.95,0,1.68,8.07,1.52,1.44,0.87,2.17,0.89,1.11,33,2,,1,0.3
2005-04-12 03:00:00,,,0,1.68,8.05,1.41,1.35,0.67,1.84,0.68,1.02,72,3,,1,0
2005-04-12 04:00:00,,,0,1.75,5.48,1.63,1.4,0.66,1.63,0.71,1.06,63,4,,1,0
2005-04-12 05:00:00,,2.14,0.1,1.64,3.2,1.55,1.69,,1.85,0.84,1.16,41,2,,1,0
2005-04-12 06:00:00,,2.64,0,1.84,4.89,1.45,1.8,,2.7,1.15,1.27,25,4,,1,0.7
2005-04-12 07:00:00,,2.19,0.3,2.2,3.17,1.46,1.36,0.98,2.25,2.91,1.71,13,4,,5,1
2005-04-12 08:00:00,,2.05,0.2,2.41,3.06,1.55,2.14,1.27,2.93,4.57,2.31,5,4,,5,2.1
2005-04-12 09:00:00,,2.68,0.1,2.08,3.73,1.79,2.16,1.41,2.85,4.23,1.97,2,2,,2,3.2
2005-04-12 10:00:00,,1.96,0.1,2.32,2.67,1.72,1.59,1.97,1.99,3.7,1.61,1,,,1,3.1
2005-04-12 11:00:00,,1.15,0,1.71,7.92,1.59,1.8,0.82,1.7,2.66,1.51,0,,,2,1.3
2005-04-12 12:00:00,,0.89,0,1.54,,1.27,0.74,0.37,0.86,2.31,0.84,1,0,,0,0.1
2005-04-12 13:00:00,,1.03,0,1.46,2.64,1.1,0.73,0.43,0.73,1.74,0.61,2,1,,0,0.2
2005-04-12 14:00:00,,1.03,0,1.53,,0.94,0.73,0.42,0.78,1.77,0.63,2,0,,0,0.1
2005-04-12 15:00:00,,0.85,0,1.51,1.09,0.64,0.74,0.41,0.8,2.24,0.68,0,0,,0,0.4
2005-04-12 16:00:00,,0.76,0,1.4,0.77,1.4,0.7,0.41,0.71,2.34,0.77,0,0,,0,0.1
2005-04-12 17:00:00,,0.75,0,1.64,0.35,1.44,0.44,0.58,0.81,1.42,0.86,0,0,,0,0.5
2005-04-12 18:00:00,2.19,0.73,0,1.7,0.81,0.78,1.19,0.6,1.23,1.82,0.98,1,3,,0,0.7
2005-04-12 19:00:00,2.16,0.87,0,1.91,0.95,1.47,1.15,1.05,2.48,1.66,1.02,6,3,,0,0.6
2005-04-12 20:00:00,,1.07,0.1,2.74,1.29,1.85,1.36,1.32,4.07,1.98,1.24,9,4,,0,0.8
2005-04-12 21:00:00,2.46,1.54,0.1,2.68,2.56,2.52,1.68,1.4,4.71,1.58,1.28,4,1,,1,1
2005-04-12 22:00:00,1.39,1.72,0,2.58,2.87,2.88,2.03,1.05,2.41,1.63,1.39,3,1,,3,1.3
2005-04-12 23:00:00,1.77,1.06,0,2.31,2.84,3.16,2.31,0.88,1.74,1.72,1.56,17,0,,4,0.7
2005-04-13 00:00:00,1.46,,0,2.26,3.24,2.82,1.85,0.86,1.45,1.14,2.17,13,1,,2,0
2005-04-13 01:00:00,1.44,0.83,0,2.14,2.32,2.42,1.87,0.82,1.38,1.41,2.65,9,2,,3,0
2005-04-13 02:00:00,1.06,0.84,0,2.11,1.93,2.18,1.8,0.78,1.42,1.42,1.6,6,2,,4,0
2005-04-13 03:00:00,2.03,0.87,0,2.14,1.84,2.36,1.76,0.82,1.2,1.18,2.19,7,1,,3,0
2005-04-13 04:00:00,1.04,0.96,0.1,1.99,4.32,2.37,1.84,0.78,1.16,1.05,2.15,18,9,,3,0
2005-04-13 05:00:00,1.82,0.95,0,1.96,3.26,2.14,2.84,0.81,1.3,,1.9,8,4,,2,0
2005-04-13 06:00:00,1.95,1.15,0.1,2.48,1.68,2.84,2.26,1.24,1.32,0.86,2.05,14,3,,2,0
2005-04-13 07:00:00,1.89,1.41,0.3,2.67,2.25,9.45,2.09,1.3,1.42,0.99,1.78,78,3,,1,0.3
2005-04-13 08:00:00,2.29,1.53,0.3,2.46,2.63,4.01,2.41,1.19,1.27,1.29,1.63,37,1,,2,1.3
2005-04-13 09:00:00,2.37,1.57,0.1,2.43,1.73,2.72,2.19,0.98,1.24,1.59,1.49,18,1,,1,2.3
2005-04-13 10:00:00,2.7,1.84,0.1,2.35,1.49,2.32,2.48,0.98,1.14,1.75,1.25,4,1,,1,2
2005-04-13 11:00:00,1.65,0.81,0.1,2.18,1.55,2.22,1.98,0.79,1.18,1.55,1.13,14,1,,1,1.5
2005-04-13 12:00:00,1.26,0.93,0,1.96,1.33,1.99,0.72,0.67,1.15,0.96,0.95,4,1,,0,1
2005-04-13 13:00:00,1.24,0.96,0,1.71,1.58,1.36,0.67,0.59,0.61,1.15,0.96,2,0,,0,1
2005-04-13 14:00:00,0.98,,0,1.75,2.17,1.18,1.12,0.76,1.02,1.46,0.94,1,0,,0,1
2005-04-13 15:00:00,0.98,,0,1.79,1.68,1.27,2.2,0.88,1.17,3.13,0.9,1,0,,0,1
2005-04-13 16:00:00,1.09,,0,2,1.17,1.22,1.3,1.03,1.16,2.63,0.89,1,0,,0,1
2005-04-13 17:00:00,1.04,,0,2.14,1.13,1,1.6,0.72,1.11,2.74,,0,0,,0,1.5
2005-04-13 18:00:00,0.89,,0,1.88,0.64,0.81,1.15,0.46,0.63,2,,0,0,,0,1
2005-04-13 19:00:00,1.56,,0,1.98,0.27,1.17,0.75,0.61,1.52,2.13,1.15,0,0,,0,1.1
2005-04-13 20:00:00,2.25,,0.2,2.69,1.33,1.83,1.65,0.74,3.31,1.88,1.41,0,0,,1,1.5
2005-04-13 21:00:00,1.72,,0.2,3.6,6.1,1.99,3.51,1.24,,2.61,1.48,0,0,,4,1.6
2005-04-13 22:00:00,2.53,,0.2,4.9,14.74,2.11,6.3,3.01,,2.02,2.27,1,0,,6,1.5
2005-04-13 23:00:00,2.33,,0.1,6.53,4.34,2.49,22.41,3.17,,1.16,3.91,0,0,,6,2.3
2005-04-14 00:00:00,1.93,,0,4.61,30.51,2.07,13.91,2.97,,1.03,4.53,0,0,,5,2
2005-04-14 01:00:00,1.17,,0,5.31,27.58,3.01,9.41,2.31,,0.93,1.91,0,0,,5,1.3
2005-04-14 02:00:00,1.18,,0,6.85,18.3,3.27,8.8,,,0.78,1.99,0,0,,5,2.1
2005-04-14 03:00:00,1.09,,0,5.53,14.71,2.91,8.66,,,0.72,2.32,0,0,,5,2.5
2005-04-14 04:00:00,1.03,,0,3.92,3.22,3.13,11.97,,,1,2.79,0,0,,5,2.3
2005-04-14 05:00:00,2.02,,0,6.03,16.15,2.29,9.6,,,0.76,2,0,0,,5,2.6
2005-04-14 06:00:00,1.11,,0.1,5.6,18.2,2.04,8.52,,,0.85,2.18,1,0,,5,3
2005-04-14 07:00:00,2.06,,0.1,8.99,19.49,2.17,8.65,,,1.74,2.62,1,0,,6,2.8
2005-04-14 08:00:00,1.67,,0.1,7.02,6.22,2.42,10.56,2.52,,2.57,2.89,1,0,,9,5.1
2005-04-14 09:00:00,1.01,,0.1,4.63,3.43,2.77,6.89,2.22,,2.23,2.85,0,0,,7,6.6
2005-04-14 10:00:00,0.98,,0,2.3,1.79,2.04,5.76,0.84,,2.61,1.88,0,0,,2,3.9
2005-04-14 11:00:00,1.1,,0,1.62,1.01,1.57,1.5,0.49,,1.83,1.32,0,0,,0,3.8
2005-04-14 12:00:00,1.04,,0,1.48,0.63,1.01,1.18,0.38,,1.25,1.03,0,0,,0,2.6
2005-04-14 13:00:00,0.87,,0,1.83,0.22,0.98,1.04,0.34,,1.17,1.05,0,0,,0,0.5
