Kod stacji,DsLegAlRzecz,DsWalbrzWyso,DsWrocWybCon,KpBydPlPozna,LbLubObywate,LdLodzGdansk,LdLodzZachod,LuGorzKosGdy,LuZielKrotka,MpKrakBulwar,MpSuchaBWIOSHand1512,MzPlocKroJad,MzPlocMiReja,MzRadTochter,MzSiedKonars,MzWarAlNiepo,MzWarWokalna,OpKKozBSmial,PmGdaKacze02,PmStaGdaLubi,SlDabro1000L,SlRybniBorki,SlZlotPotLes,WmOlsPuszkin,WpPoznDabrow
2013-06-14 06:00:00,0.3,,1.3,,1.25,1.05,1.26,0,0,1,0.4,0.27,0.92,0.42,0.62,0.43,0.33,50,0.18,0.2,1.2,3.2,,0.17,0
2013-06-14 07:00:00,0.3,,0.6,,1.07,1.33,1.52,0,0,1,0.4,0.15,0.54,0.55,0.56,1.49,0.38,5,0.28,0.2,1,4.1,,0.24,0
2013-06-14 08:00:00,0.4,,0.7,,0.65,1.23,1.6,0,0,1,0.4,,0.77,0.36,0.55,2.3,,2,0.18,0.4,1.1,1.9,,0.31,0
2013-06-14 09:00:00,0.4,,1,,0.86,1.14,1.26,0,0,1,0.4,,0.69,0.27,0.46,1.68,,0,0.07,0.2,0.9,0.9,,0.27,0
2013-06-14 10:00:00,0.3,,0.8,,0.46,0.85,1.08,0,0,0.4,0.4,0.44,0.41,0.22,0.42,0.83,0.33,0,0.06,0.1,0.9,1.3,,0.25,0
2013-06-14 11:00:00,0.3,,0.8,,0.44,0.69,0.95,0,0,0.4,0.4,,0.43,0.3,0.45,1.99,0.31,0,0.06,0.1,0.7,0.9,,0.24,0
2013-06-14 12:00:00,0.5,,0.9,,0.42,0.6,0.91,0,0,0.4,0.4,1.17,0.9,0.27,0.42,1.8,0.31,0,0.07,0.1,0.4,0.7,,0.23,0
2013-06-14 13:00:00,0.4,,0.7,,0.33,0.76,0.99,0,0,0.4,0.4,,0.6,0.25,0.33,1.63,1.33,1,0.05,0.1,0.2,0.4,,0.24,0
2013-06-14 14:00:00,0.3,,0.7,0,0.31,0.43,0.78,0,0,0.4,0.4,,0.52,0.31,0.35,0.72,0.42,0,0.04,0.1,0.3,0.8,,0.12,0
2013-06-14 15:00:00,0.5,,0.8,0.17,0.38,0.5,0.75,0,0,0.4,0.4,,0.43,0.36,0.34,0.9,0.41,0,0.05,0.1,0.2,0.4,,0.1,0
2013-06-14 16:00:00,0.4,,0.7,0.11,0.39,0.45,0.72,0,0,0.4,0.4,1.03,0.78,0.24,0.48,1.41,0.24,0,0.05,0.1,0.3,0.7,,0.08,0
2013-06-14 17:00:00,0.4,,0.7,0.05,0.27,0.44,0.63,0,0,0.4,0.4,,0.8,0.17,0.57,1.71,0.21,2,0.05,0.1,0.2,1.7,,0.1,0
2013-06-14 18:00:00,0.4,,0.9,0.15,0.31,0.41,0.65,0,0,0.4,0.4,,0.61,0.18,0.41,1.58,0.28,2,0.01,0.1,0.3,1.4,,0.09,0
2013-06-14 19:00:00,0.5,,1.1,0.11,0.39,0.45,0.75,0,0,0.4,0.4,,0.31,0.27,0.31,1.31,0.31,1,0,0.1,0.3,0.3,,0.12,0
2013-06-14 20:00:00,0.5,,0.8,0.19,0.39,0.66,0.93,0,1,0.4,0.4,,0.87,0.46,0.38,1.24,0.25,0,0.03,0.1,0.3,0.3,,0.11,0
2013-06-14 21:00:00,0.6,,1.5,0.44,0.24,0.91,1.25,0,0,0.4,0.4,,0.9,0.5,0.6,0.95,0.27,0,0.06,0.1,0.4,0.5,,0.1,0
2013-06-14 22:00:00,0.9,,2.6,0.5,0.23,1.06,1.45,0,0,0.4,0.4,,0.74,0.34,0.66,0.84,0.38,0,0.09,0.1,0.6,0.6,,0.16,0
2013-06-14 23:00:00,0.9,,3.1,0.56,0.26,1.06,1.34,0,0,0.4,0.4,0.35,0.81,0.28,0.83,1.04,0.5,0,0.24,0.4,0.6,0.6,,0.32,0
2013-06-15 00:00:00,0.9,,4.4,0.7,0.31,1.29,2.11,0,0,0.4,0.4,1.12,0.82,0.26,0.63,1.44,0.51,1,0.52,0.6,0.9,0.8,,0.49,0.1
2013-06-15 01:00:00,1,,4,0.51,0.24,1.65,1.98,0,0,0.4,0.4,1.6,0.81,0.29,0.5,1.28,0.71,0,0.42,0.3,1.3,1.4,,0.55,0.1
2013-06-15 02:00:00,1.2,,5,0.39,0.27,2.65,3.34,0,0,0.4,0.4,1.67,0.71,0.26,0.38,0.79,0.94,0,0.26,0.2,0.3,1.8,,0.55,0.1
2013-06-15 03:00:00,1.2,,4.5,0.48,0.27,2.04,2.28,0,0,0.4,0.4,0.32,0.81,0.31,0.46,0.56,1.02,0,0.22,0.3,0.4,0.9,,0.6,0.1
2013-06-15 04:00:00,1.1,,3.1,0.53,0.26,1.45,1.76,0,0,0.4,0.4,0.33,0.46,0.4,0.42,0.27,0.42,0,0.2,0.3,0.6,0.8,,0.6,0.4
2013-06-15 05:00:00,1,,3,0.75,0.3,1.17,1.58,0,0,0.7,0.4,,1.24,0.32,0.39,0.26,0.36,0,0.28,0.2,0.6,0.7,,0.56,0.5
2013-06-15 06:00:00,0.9,,2.9,1.01,0.3,1.15,1.37,0,0,0.4,0.4,0.15,0.47,0.62,0.57,0.28,0.36,0,0.37,0.2,0.4,0.6,,0.57,0.4
2013-06-15 07:00:00,0.8,,2.1,0.48,0.21,0.99,1.17,0,0,0.7,0.4,0.48,0.38,0.56,0.33,0.36,0.36,0,0.29,0.3,0.2,0.6,,0.46,0
2013-06-15 08:00:00,0.7,,1.6,0.07,0.26,0.63,0.87,0,0,0.7,0.4,,0.86,0.66,0.28,0.3,,0,0.15,0.2,0.8,0.7,,0.22,0
2013-06-15 09:00:00,0.5,,0.8,0,0.18,0.55,0.7,0,0,0.4,0.4,,0.64,0.8,0.31,0.32,,0,0.08,,0.8,0.8,,0.18,0
2013-06-15 10:00:00,0.3,,0.8,0.06,0.28,0.53,0.72,0,0,0.7,0.4,,1.7,0.77,0.25,0.45,0.21,0,0.06,,1.2,0.8,,0.15,0
2013-06-15 11:00:00,0.4,,0.6,0.03,0.48,0.53,0.74,0,0,0.4,0.4,,0.81,0.38,0.22,0.26,0.19,0,0.06,,1.1,0.5,,0.11,0
2013-06-15 12:00:00,0.2,,0.6,0.02,0.19,0.53,0.76,0,0,0.4,0.4,,0.54,0.23,0.25,0.59,0.14,0,0.06,,0.5,0.3,,0.11,0
2013-06-15 13:00:00,0.2,,0.8,0.03,0.15,0.44,0.94,0,0,0.4,0.4,,0.91,0.25,0.19,0.33,0.18,1,0.06,,0.4,0.3,,0.11,0
2013-06-15 14:00:00,1.1,,0.7,0.09,0.15,0.53,1.25,0,0,0.4,0.4,,0.57,0.23,0.23,0.36,0.27,0,0.06,,0.4,0.5,,0.12,0
2013-06-15 15:00:00,1.5,,0.7,0.03,0.22,0.42,0.94,0,0,0.4,0.4,,0.64,0.18,0.22,0.3,0.17,0,0.08,,0.5,0.6,,0.11,0
2013-06-15 16:00:00,0.5,,0.8,0.02,0.16,0.36,0.92,0,0,0.4,0.4,,0.43,0.17,0.19,0.25,0.2,0,0.11,,0.4,0.6,,0.12,0
2013-06-15 17:00:00,0.4,,0.9,0,0.18,0.51,1.03,0,0,0.4,0.4,,0.38,0.19,0.22,0.7,0.19,0,0.08,,0.4,0.7,,0.13,0
2013-06-15 18:00:00,0.6,,1,0.48,0.24,0.59,0.98,0,0,0.4,0.4,,0.59,0.23,0.24,0.42,0.44,0,0.09,,0.6,0.8,,0.13,0
2013-06-15 19:00:00,0.7,,1.1,0.12,0.41,0.73,1.18,0,0,0.4,1.2,0.99,0.54,0.36,0.25,0.36,0.25,0,0.08,,1,0.6,,0.13,0
2013-06-15 20:00:00,1.4,,1.7,0.06,0.48,0.98,1.29,0,0,0.4,2.7,,0.94,0.47,0.51,0.36,0.37,0,0.12,,1.8,0.8,,0.15,0
2013-06-15 21:00:00,1.7,,2.5,0.27,0.95,1.23,1.6,0,0,0.4,2.7,0.98,0.57,0.84,1.17,0.47,0.44,0,0.33,,2.5,1.3,,0.26,0
2013-06-15 22:00:00,1.4,,2.7,0.2,1.63,1.46,1.77,0,,0.4,1.6,,1.16,1.29,0.7,0.45,0.34,1,0.19,,3.2,1,,0.29,0
2013-06-15 23:00:00,1.3,,2.9,0.36,1.49,1.35,1.67,0,0,0.4,2.3,,0.67,0.8,0.53,0.32,0.78,0,0.47,,2.6,1,,0.37,0
2013-06-16 00:00:00,0.9,,2.7,0.37,0.88,1.41,1.54,0,0,1,1.6,0.53,0.86,0.6,0.48,0.32,0.51,0,0.32,,2.1,1.2,,0.28,0
2013-06-16 01:00:00,0.8,,1.9,0.15,0.73,1.41,1.65,0,0,1,0.4,0.42,0.81,0.47,0.45,0.62,0.45,1,0.29,,2.4,1.6,,0.22,0
2013-06-16 02:00:00,0.8,,1.7,0.1,0.53,1.47,1.57,0,0,1,0.4,0.15,0.96,0.43,0.45,0.87,0.42,1,0.2,,2,1.6,,0.21,0
2013-06-16 03:00:00,1.1,,2,0,0.5,1.59,1.68,0,0,1,0.4,0.43,0.75,0.45,0.42,0.44,0.44,2,0.09,,2.1,2.2,,0.23,0
2013-06-16 04:00:00,0.8,,2,0.57,0.46,1.56,1.62,0,0,1,0.4,,0.76,0.44,0.38,0.3,0.65,11,0.05,,2,4.6,,0.24,0
2013-06-16 05:00:00,0.5,,2,0.04,0.42,1.51,1.73,0,0,1,0.4,0.57,1.03,0.38,0.31,0.35,0.38,21,0.07,,2.3,3.7,,0.26,0
2013-06-16 06:00:00,0.4,,1.1,0.42,0.41,1.51,1.47,0,0,1,0.4,0.64,1.3,0.45,0.37,0.45,0.47,41,0.07,,2,3,,0.27,0
2013-06-16 07:00:00,0.2,,0.8,0.07,0.47,1.17,1.34,0,0,1,0.4,,1.19,0.59,0.39,0.86,0.56,15,0.03,,1.9,2.6,,0.26,0
2013-06-16 08:00:00,0.2,,0.7,0.18,0.35,0.88,1.05,0,0,1,0.4,0.28,0.99,0.62,0.45,0.43,,7,0.03,,1.6,1.9,,0.25,0
2013-06-16 09:00:00,0.3,,0.7,0,0.43,0.61,0.71,0,0,1.3,0.4,,0.87,0.49,0.44,0.56,,6,0.05,,1.3,1.2,,0.2,0
2013-06-16 10:00:00,0.2,,0.7,,0.42,0.49,0.56,0,0,0.4,0.4,,0.4,0.33,0.36,0.52,0.25,1,0.05,,0.8,1.2,,0.11,0
2013-06-16 11:00:00,0.2,,0.6,,0.3,0.46,0.52,0,0,0.4,0.4,,0.62,0.23,0.28,0.62,0.21,0,0.04,,0.4,1,,0.09,0
2013-06-16 12:00:00,0.3,,0.7,,0.21,0.48,0.55,0,0,0.4,0.4,,0.62,0.18,0.24,0.46,0.23,0,0,,0.4,0.3,,0.08,0
2013-06-16 13:00:00,0.2,,0.6,,0.18,0.49,0.46,0,0,0.4,0.4,,0.44,0.2,0.25,0.33,0.16,0,0.01,,0.4,0.4,,0.11,0
2013-06-16 14:00:00,0.3,,0.6,,0.17,0.46,0.54,0,0,0.4,0.4,,0.48,0.18,0.27,0.36,0.14,0,0,,0.4,0.4,,0.08,0
2013-06-16 15:00:00,0.3,,0.6,,0.3,0.49,0.45,0,0,0.4,0.4,,0.66,0.13,0.24,0.36,0.17,0,0,,0.4,0.6,,0.09,0
2013-06-16 16:00:00,0.2,,0.6,,0.23,0.62,0.49,0,0,0.4,0.4,0.99,0.5,0.12,0.24,0.36,0.15,0,0,,0.6,0.2,,0.09,0
2013-06-16 17:00:00,0.3,,0.6,,0.28,0.6,0.59,0,0,0.4,0.4,,0.74,0.12,0.22,0.33,0.35,0,0.03,,0.6,0.2,,0.09,0
2013-06-16 18:00:00,0.3,,0.5,,0.29,0.55,0.54,0,0,0.4,0.4,,0.64,0.14,0.24,0.4,0.13,0,0.01,,0.3,0.3,,0.08,0
2013-06-16 19:00:00,0.3,,0.7,,0.43,0.51,0.53,0,0,0.4,0.4,,0.56,0.19,0.33,0.3,0.17,0,0.03,,0.3,0.3,,0.11,0
2013-06-16 20:00:00,0.4,,1.4,0.14,0.4,0.63,0.7,0,0,0.4,0.4,,0.87,0.22,0.53,0.41,0.2,0,0.07,,0.4,0.6,,0.09,0
2013-06-16 21:00:00,0.7,,1.1,0.32,0.66,0.73,0.95,0,0,0.4,0.4,,0.83,0.44,0.63,0.79,0.44,0,0.35,,0.9,1.2,,0.11,0
2013-06-16 22:00:00,0.7,,1.7,0.44,0.63,0.7,0.99,0,0,0.4,0.4,,0.67,0.56,0.39,0.52,0.41,0,0.32,,1.4,1.6,,0.16,0
2013-06-16 23:00:00,1,,2.1,0.64,0.45,1.08,1.48,0,0,0.4,0.4,1.03,0.41,0.55,0.44,0.91,0.43,3,0.22,,1.5,1.7,,0.31,0
2013-06-17 00:00:00,0.6,,2.9,0.29,0.34,1.24,1.66,0,0,0.4,0.4,,0.69,0.27,0.46,0.57,1.05,6,0.24,,1,1.4,,0.62,0
2013-06-17 01:00:00,0.6,,3,0.24,0.22,1.17,2.05,0,0,0.4,0.4,,0.73,0.21,0.43,0.4,0.48,1,0.19,,1.2,1.3,0.7,0.78,0
2013-06-17 02:00:00,0.7,,4,0.22,0.21,1.53,1.86,0,0,0.4,0.4,,0.78,0.26,0.41,0.33,0.79,8,0.08,,1.5,1.8,0.5,0.49,0
2013-06-17 03:00:00,0.7,,3.1,0.17,0.26,1.15,1.18,0,0,0.4,0.4,,0.56,0.5,0.41,0.28,0.41,4,0.09,,1.5,2.1,0.6,0.38,0
2013-06-17 04:00:00,0.7,,2.7,0.11,0.34,0.93,1.08,0,0,0.4,0.4,,1.02,0.38,0.43,0.36,0.44,1,0.05,,1.4,2.1,0.5,0.3,0
2013-06-17 05:00:00,0.6,,3.1,0.29,0.31,1.28,1.24,0,0,0.4,0.4,,0.81,0.38,0.47,0.4,0.37,1,0.05,,1.5,2.6,0.5,0.29,0
2013-06-17 06:00:00,0.8,,1.8,0.46,0.53,1.22,1.62,0,0,0.4,0.4,,0.74,0.44,0.47,0.38,0.33,2,0.06,,1.4,3,0.6,0.3,0
2013-06-17 07:00:00,0.8,,1.4,0.52,0.43,1.39,1.94,0,0,0.4,0.4,0.97,2.83,0.5,0.49,1.95,0.45,4,0.04,,1.3,2.6,0.4,0.32,0
2013-06-17 08:00:00,0.5,,1.3,0.19,0.18,0.96,1.36,0,0,0.7,0.4,2.23,6.68,0.29,0.5,2.14,,1,0.01,,1.6,3,0.2,0.2,0.2
2013-06-17 09:00:00,0.3,,0.9,0.05,0.14,1.41,1.39,0,0,1,0.4,5.52,0.79,0.46,0.41,2.37,,0,0,,1.4,4.3,0.1,0.11,0.2
2013-06-17 10:00:00,0.2,,0.8,0.02,0.2,0.67,0.96,0,0,1.2,0.4,0.31,0.9,0.18,0.37,1.67,,0,0,,1.2,4.8,0.1,0.1,0
2013-06-17 11:00:00,0.3,,0.7,0.04,0.43,0.48,0.63,0,0,1.3,0.4,,0.79,0.17,0.35,1.18,0.13,0,0,,0.8,1.4,0.1,0.09,0
2013-06-17 12:00:00,0.3,,0.7,0.03,0.25,0.33,0.55,0,0,1,0.4,,0.65,0.14,0.29,0.64,0.11,0,0,,0.5,0.8,0.1,0.09,0
2013-06-17 13:00:00,0.3,,0.8,0.1,0.15,0.39,0.6,0,0,1,0.4,0.99,0.83,0.49,0.3,0.84,0.11,0,0.01,0,0.4,1,0.1,0.07,0
2013-06-17 14:00:00,0.2,,0.7,0.09,0.16,0.62,0.8,0,0,1,0.4,,0.84,0.25,0.28,0.74,0.19,0,0,0.1,0.3,1.9,0.1,0.08,0
2013-06-17 15:00:00,0.4,,0.6,0.1,0.2,0.46,0.73,0,0,0.4,0.4,,0.81,0.2,0.19,1.53,0.26,0,0,0.1,0.3,1.6,0.1,0.07,0
2013-06-17 16:00:00,0.3,,0.6,0.06,0.18,0.4,0.86,0,1,0.4,0.4,,0.63,0.16,0.21,1.77,0.16,0,0.01,0.1,0.3,0.9,0.1,0.08,0
2013-06-17 17:00:00,0.2,,0.7,0.12,0.15,0.46,0.68,0,0,0.4,0.4,,0.46,0.13,0.18,1.77,0.13,0,0,0.1,0.4,0.4,0.3,0.07,0
2013-06-17 18:00:00,0.2,,0.8,0,,0.43,0.72,0,0,0.4,0.4,,0.8,0.18,0.22,1.6,0.13,0,0,0.1,0.3,0.4,0.3,0.11,0
2013-06-17 19:00:00,0.3,,0.8,0.12,,0.63,0.62,0,0,0.4,0.4,,0.65,0.18,0.23,1.5,0.21,0,0,0.1,0.6,0.3,0.3,0.07,0
2013-06-17 20:00:00,0.4,,1,0.15,1.07,0.79,0.68,0,0,0.4,0.4,1.15,0.53,0.45,0.54,1.46,0.32,0,0,0.1,0.5,0.6,0.2,0.09,0
2013-06-17 21:00:00,0.5,,1.9,0.32,0.86,1.14,1.13,0,0,0.4,1,1.4,1.16,0.63,1.67,1.18,0.58,0,0.01,0.1,0.6,2.6,0.2,0.13,0
2013-06-17 22:00:00,0.5,,1.9,0.59,1.33,1.09,1.09,0,0,0.7,2.7,2.21,1.33,0.8,1.8,0.69,0.7,1,0.03,0.1,0.8,1.9,0.3,0.22,0
2013-06-17 23:00:00,0.7,,2,0.59,1.36,0.97,0.99,0,0,1,1.6,2.49,1.96,0.59,2.87,1.35,0.52,13,0.11,0.1,0.6,1.2,0.3,0.32,0
2013-06-18 00:00:00,0.8,,2,0.48,1.12,0.86,0.88,0,0,1.3,0.4,1.71,1.23,0.67,1.6,0.65,0.62,16,0.25,0.1,0.6,0.9,0.4,0.3,0
2013-06-18 01:00:00,0.6,,2.3,0.13,0.96,0.94,0.85,0,0,1.3,0.4,1.25,1.03,0.42,1.54,0.43,1.31,2,0.33,0.1,0.7,0.9,0.6,0.28,0
2013-06-18 02:00:00,0.5,,2.1,0.02,0.79,0.65,0.72,0,0,1.3,0.4,0.22,0.39,0.36,2.23,0.4,0.39,2,0.37,0.1,0.8,1,0.5,0.21,0
2013-06-18 03:00:00,0.6,,1.9,0.04,0.88,0.59,0.75,0,0,1.3,0.4,,0.48,0.47,1.63,0.47,0.37,21,0.28,0.1,0.9,1,0.5,0.22,0
2013-06-18 04:00:00,0.5,,2,0.06,0.88,0.61,0.72,0,0,1.3,0.4,,0.62,0.49,0.82,0.47,0.45,32,0.45,0.1,1.3,1.2,0.4,0.43,0
2013-06-18 05:00:00,0.7,,2.8,0.27,0.7,0.6,0.74,0,0,1.3,0.4,,0.58,0.58,0.52,0.49,0.61,15,0.53,0.1,1.3,1.2,0.3,0.59,0
2013-06-18 06:00:00,1,,3.1,0.36,0.66,0.97,1.03,0,0,1.5,0.4,0.2,0.46,0.53,0.44,0.4,0.4,11,0.52,0.1,1.3,1.4,0.5,0.17,0
2013-06-18 07:00:00,1.3,,3.7,0.38,0.76,1.03,1.68,0,0,1.8,0.4,0.82,0.66,0.52,0.39,0.91,0.48,3,0.26,0.1,1.2,2.5,0.5,0.19,0
2013-06-18 08:00:00,1.4,,4.4,0.27,0.56,1.39,1.52,0,0,2.3,0.4,0.65,0.57,0.68,0.66,1.26,0.51,1,0.26,0.1,1.2,4,0.4,0.3,0
2013-06-18 09:00:00,1.4,,5.1,0.37,0.47,1.23,2,0,0,2.3,0.4,0.52,0.3,0.53,0.68,1.04,0.44,0,0.24,0.2,1.1,1.2,0.5,0.49,0
2013-06-18 10:00:00,1.1,,4.2,0.32,0.61,0.98,1.81,0,0,2.1,0.4,0.2,0.52,0.38,0.56,0.43,,0,0.41,0.1,0.6,1.6,0.4,0.86,0
2013-06-18 11:00:00,0.8,,3.7,0.27,0.47,1.17,1.81,0,0,1.8,0.4,,0.36,0.33,0.37,0.26,0.28,0,0.37,0.1,0.5,0.3,0.4,0.27,0
2013-06-18 12:00:00,0.5,,2.9,0.32,0.35,1.01,1.6,0,1,1.6,0.4,,0.64,0.36,0.4,0.37,0.16,0,0.22,0.2,0.7,0.3,0.3,0.22,0
2013-06-18 13:00:00,0.5,,2.1,0.22,0.41,1.11,2.62,0,0,1.3,0.4,,0.68,0.41,0.36,0.45,0.61,0,0.12,0.2,0.5,0.2,0.3,0.16,0
2013-06-18 14:00:00,0.5,,1.7,0.1,0.42,1.01,1.87,0,1,1,0.4,,0.79,0.36,0.31,0.4,0.26,0,0.07,0.1,0.5,0.2,0.3,0.12,0
2013-06-18 15:00:00,0.5,,1.5,0.05,0.63,0.9,1.36,0,0,1,0.4,,0.66,0.41,0.31,0.64,0.21,0,0.06,0.1,0.8,0.3,0.3,0.11,0
2013-06-18 16:00:00,0.5,,1.3,0.18,0.64,1.16,1.53,0,0,0.7,0.4,,0.38,0.66,0.27,0.46,0.24,0,0.05,0.1,0.6,0.2,0.3,0.11,0
2013-06-18 17:00:00,0.6,,1.7,0,0.5,1.18,1.42,0,0,0.4,0.4,,0.52,0.56,0.41,0.94,0.34,0,0.03,0.1,0.5,0.3,0.6,0.08,0
2013-06-18 18:00:00,0.7,,1.6,0.13,0.61,1.14,1.17,0,0,0.4,0.4,,0.49,0.56,0.3,0.43,0.31,6,0.06,0.1,1,0.7,1.1,0.07,0
2013-06-18 19:00:00,0.7,,1.3,0.24,0.77,1.05,1.19,0,0,0.4,0.4,,0.47,,0.34,0.33,0.24,2,0.05,0.1,0.8,1.1,0.6,0.21,0
2013-06-18 20:00:00,0.9,,1.8,0.31,0.73,1.02,1.09,0,0,0.4,1,,1.43,0.69,0.4,0.29,0.28,0,0.05,0,1.3,0.4,0.3,0.11,0
2013-06-18 21:00:00,1,,2.1,0.45,0.6,1.27,1.36,0,0,0.4,1.4,,2.64,1.07,0.47,0.31,0.15,0,0.06,0.1,1,0.4,0.4,0.14,0
2013-06-18 22:00:00,1.6,,2.7,0.74,0.36,1.83,1.55,0,1,0.4,2.7,0.63,1.94,1.51,0.51,0.3,0.39,0,0.12,0.1,1.3,0.3,0.4,0.27,0.1
2013-06-18 23:00:00,1.2,,3.3,1.06,0.21,1.93,1.9,0,0,0.4,1.9,1.43,1.37,0.47,0.7,0.33,0.39,1,0.07,0.2,1.1,0.3,0.5,0.43,0.1
2013-06-19 00:00:00,1.1,,3.4,0.2,0.3,1.3,1.32,0,0,0.4,0.4,1.72,0.76,0.3,0.45,0.31,0.45,0,0.09,0.1,1.3,0.4,0.7,0.75,0.1
2013-06-19 01:00:00,0.7,,2.8,0.03,0.33,0.83,1.04,0,0,0.4,0.4,1.51,0.62,0.24,0.38,0.35,0.47,0,0.14,0.1,1.4,0.8,0.6,0.55,0
2013-06-19 02:00:00,0.7,,2,0.02,0.26,0.81,0.98,0,0,0.4,0.4,0.2,0.69,0.23,0.34,0.44,0.44,0,0.21,0,1.7,0.9,0.4,0.56,0
2013-06-19 03:00:00,0.9,,2,0,0.24,0.81,0.99,0,0,0.4,0.4,,0.73,0.22,0.33,0.43,0.64,1,0.3,0.1,1.4,0.8,0.4,0.4,0
2013-06-19 04:00:00,0.8,,1.9,0.03,0.23,0.81,1.07,0,0,0.4,0.4,,0.85,0.26,0.41,0.57,0.45,1,0.29,0.1,1.2,1.1,0.4,0.4,0
2013-06-19 05:00:00,1,,1.9,0.26,0.22,0.82,1.01,0,0,0.4,0.4,0.81,0.95,0.52,0.8,0.47,0.46,1,0.29,0.1,1.4,1.4,0.4,0.46,0
2013-06-19 06:00:00,1.1,,2.2,0.15,0.27,0.97,1.1,0,0,0.4,0.4,1.46,0.77,0.29,0.48,0.55,0.36,1,0.17,0.1,1.8,1.6,0.4,0.49,0
2013-06-19 07:00:00,1.2,,2.6,0.27,0.37,1.5,1.93,0,1,0.4,0.4,1.49,0.5,0.3,0.44,1.18,0.33,0,0.13,0.1,1,2,0.4,0.86,0
2013-06-19 08:00:00,1.1,,2.8,0.51,0.55,1.19,1.57,0,0,0.4,0.4,0.83,0.47,0.33,0.39,1.81,0.32,5,0.06,0.1,0.7,1.2,0.4,0.47,0
2013-06-19 09:00:00,1,,2.5,0.22,0.33,0.84,1.24,0,1,0.4,0.4,0.29,0.37,0.35,0.35,0.79,0.2,8,0.07,0.1,0.7,0.9,0.3,0.31,0
2013-06-19 10:00:00,0.7,,1.9,0.12,0.23,0.59,1.18,0,0,0.7,0.4,0.89,0.48,0.34,0.31,0.33,,0,0.07,0.1,1.2,1,0.3,0.21,0
2013-06-19 11:00:00,0.5,,1.6,0.07,0.2,0.59,1.06,2,0,0.7,0.4,,0.74,0.47,0.28,0.5,0.15,0,0.14,0.1,0.7,0.6,0.3,0.15,0
2013-06-19 12:00:00,0.3,,1,0.15,0.2,0.56,1.16,0,0,0.4,0.4,,0.78,0.13,0.22,0.39,0.11,0,0.28,0.1,0.7,0.4,0.2,0.14,0
2013-06-19 13:00:00,0.3,,0.9,0,0.56,0.65,1.01,0,0,0.4,0.4,0.16,0.84,0.12,0.22,0.35,0.09,0,0.25,0.1,0.4,0.3,0.2,0.14,0
2013-06-19 14:00:00,0.3,,0.9,0,0.24,0.57,1.17,0,0,0.4,0.4,,0.4,0.13,0.22,0.35,0.12,0,0.14,0.1,0.4,0.2,0.1,0.14,0
2013-06-19 15:00:00,0.3,,0.9,0.59,0.29,0.64,1.2,0,1,0.4,0.4,,0.67,0.12,0.2,0.41,0.12,0,0.12,0.5,0.3,0.3,0.1,0.17,0
2013-06-19 16:00:00,0.3,,0.9,0.04,0.31,0.87,1.72,0,0,0.4,0.4,,0.3,0.12,0.19,0.49,0.07,2,0.1,0.7,0.3,0.2,0.1,0.13,0
2013-06-19 17:00:00,0.3,,0.8,0.02,0.32,0.64,1.14,0,0,0.4,0.4,,0.46,0.12,0.18,0.62,0.08,0,0.08,0.3,0.3,0.2,0.1,0.12,0
2013-06-19 18:00:00,0.2,,1.1,0.83,0.24,1.12,1.59,0,0,0.4,0.4,,0.28,0.14,0.18,0.49,0.09,0,0.08,0.1,0.3,0.3,0.1,0.2,0
2013-06-19 19:00:00,0.3,,1.3,0.03,0.32,1.13,1.3,0,0,0.4,0.4,,0.56,0.23,0.2,1.13,0.18,0,0.07,0.1,0.3,0.3,0.1,0.23,0
2013-06-19 20:00:00,0.4,,1.7,0.04,0.48,0.82,1.23,0,0,0.4,0.4,,0.85,0.29,0.44,1.14,0.29,1,0.07,0.1,0.4,0.5,0.1,0.19,0
2013-06-19 21:00:00,0.7,,2,0.23,0.84,1.15,1.2,0,0,0.4,0.4,,0.67,0.64,0.95,1.88,0.43,1,0.13,0,0.4,0.6,0.2,0.24,0
2013-06-19 22:00:00,0.8,,2.1,0.23,1.8,1.35,1.32,0,0,1,0.4,,0.82,0.62,1.11,3.83,0.5,1,0.13,0.1,0.4,0.6,0.3,0.34,0
2013-06-19 23:00:00,0.6,,1.6,0.11,1.12,0.89,1.13,0,0,1,0.4,,0.58,0.52,0.86,2.27,0.48,2,0.1,0.2,0.4,0.5,0.3,0.43,0
2013-06-20 00:00:00,0.6,,1.3,0.06,0.95,0.73,1.06,0,0,1.2,0.4,,0.78,0.4,0.44,1.34,0.41,12,0.18,0.2,0.4,0.5,0.3,0.57,0
2013-06-20 01:00:00,0.7,,1.1,0.12,1.03,0.74,0.83,0,0,1.6,0.4,,0.66,0.29,0.4,0.47,0.46,5,0.24,0.2,0.4,0.5,0.3,0.48,0
2013-06-20 02:00:00,0.8,,1.2,0.16,0.6,0.67,0.84,0,0,1.8,0.4,,0.51,0.27,0.41,0.38,0.42,4,0.39,0.1,0.4,0.6,0.2,0.43,0
2013-06-20 03:00:00,0.8,,1.4,0.13,0.33,0.68,0.85,0,0,2.1,0.4,,0.53,0.29,0.5,0.33,0.45,8,0.37,0.1,0.3,0.7,0.2,0.26,0
2013-06-20 04:00:00,0.7,,1.3,0.06,0.61,0.61,0.81,0,0,2.3,0.4,,0.98,0.27,0.62,0.77,0.43,17,0.39,0.1,0.3,0.7,0.3,0.24,0
